,title,contents
11,[국내증시전망] 10월 18일 바이오시밀러업종 주가 시황,이수앱지스가 바이오시밀러 테마주에서 가장 활발한 거래 추세를 보이고 있다. 이수앱지스는 전일 대비... 바이오시밀러 테마주의 또 다른 종목 한올바이오파마와 셀트리온 역시 등락장을 이어가고 있다....
12,[국내증시브리핑] 10월 18일 NFC업종 주가 시황,파트론이 NFC 테마주에서 가장 활발한 거래 추세를 보이고 있다. 파트론은 전일 대비 700원 상승(+5.88... NFC 테마주의 또 다른 종목 유비벨록스와 코나아이 역시 등락장을 이어가고 있다. 유비벨록스는 +2.68...
13,[마켓뷰] 정치 테마주 '불쏘시개' 된 조국 사퇴...설움 씻은 삼성전자,한편 이날 조국 법무부 장관의 사퇴 표명으로 정치 테마주들이 요동쳤다. 이날 코스피 지수는 전... 한편에선 조국 법무부 장관의 사퇴 소식에 정치 테마주로 거론됐던 종목들이 큰폭의 등락을 보였다. 조국...
14,[국내증시브리핑] 10월 18일 LBS관련주업종 주가 시황,파트론이 LBS관련주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 파트론은 전일 대비 600원 상승... LBS관련주 테마주의 또 다른 종목 팅크웨어와 한양디지텍 역시 등락장을 이어가고 있다. 팅크웨어는 +0.64...
15,[국내증시전망] 10월 18일 백화점업종 주가 현황,"현대백화점이 백화점 테마주에서 가장 활발한 거래 추세를 보이고 있다. 현대백화점은 전일 대비 2,900원... 백화점 테마주의 또 다른 종목 대구백화점과 신세계 역시 등락장을 이어가고 있다. 대구백화점은 +1.20..."
16,[국내증시전망] 10월 18일 탄소 배출권업종 종목 순위,에코프로가 탄소 배출권 테마주에서 가장 활발한 거래 추세를 보이고 있다. 에코프로는 전일 대비 600원... 탄소 배출권 테마주의 또 다른 종목 이건산업과 후성 역시 등락장을 이어가고 있다. 이건산업은 +2.85...
17,[국내증시브리핑] 10월 18일 풍력에너지업종 주가 시황,동국S&amp;C이 풍력에너지 테마주에서 가장 활발한 거래 추세를 보이고 있다. 동국S&amp;C은 전일 대비 25원 상승... 풍력에너지 테마주의 또 다른 종목 유니슨과 씨에스윈드 역시 등락장을 이어가고 있다. 유니슨은 +0.35...
18,조국 사퇴에...정치 테마주 '롤러코스터',조국 법무부 장관이 전격 사의를 밝히면서 정치 테마주들이 급락·급등세를 타며 희비가 극명하게 엇갈렸다. 14일 대표적인 조국 테마주로 알려진 화천기계(010660)는 오전 한때 6.95%의 상승세를 보였다가 오후2시께...
19,[증시전망] 10월 18일 PCB생산업종 중요 종목 시황,코리아써키트가 PCB생산 테마주에서 가장 활발한 거래 추세를 보이고 있다. 코리아써키트는 전일 대비... PCB생산 테마주의 또 다른 종목 이수페타시스와 LG이노텍 역시 등락장을 이어가고 있다....
20,[국내주간증시] 농업주 테마 장마감 브리핑,"테마주의 최고 인기주로 자리잡았다.농우바이오는 금일 12,350원 선에 최종 거래가를 형성했다. 이는 전일 대비 450원( +3.78%%) 상승한 것이다. 또한 75,090주의 거래량으로 활발한 거래를 보여주며 농업주 테마주의..."
21,[특징주] 조국 사퇴에 정치 테마주 '들썩',"조국 법무부 장관의 사퇴 소식에 14일 정치 테마주가 요동치고 있다. 조 장관 테마주로 분류된 종목은 급락하고 유시민 노무현 재단 이사장, 이낙연 국무총리, 안철수 전 바른미래당 의원 테마주로 거론됐던..."
22,[국내증시전망] 10월 18일 플렉서블 디스플레이업종 주가 현황,일진디스플이 플렉서블 디스플레이 테마주에서 가장 활발한 거래 추세를 보이고 있다. 일진디스플은... 플렉서블 디스플레이 테마주의 또 다른 종목 DMS과 덕산하이메탈 역시 등락장을 이어가고 있다. DMS은 +0.94...
23,[증시전망] 10월 18일 물류업종 주가 시황,"한진이 물류 테마주에서 가장 활발한 거래 추세를 보이고 있다. 한진은 전일 대비 1,500원 상승(+5.04%)한... 물류 테마주의 또 다른 종목 CJ대한통운과 KCTC 역시 등락장을 이어가고 있다. CJ대한통운은 +3.69% 등락해..."
24,신성통상ㆍ하이트진로 등 '애국테마주' 급등…유니클로 논란 때문?,"［메디컬투데이 남연희 기자］ 신성통상, 하이트진로 등 이른바 ‘애국테마주’가 급등세다. 18일 오후 3시10분 현재, 신성통상은 전 거래일 대비 7.17%(115원) 오른 1720원에 거래되고 있다. 또한 하이트진로(4.78..."
25,[국내증시전망] 헬스케어 테마 핫 종목 마감 브리핑,"테마주의 최고 인기주로 자리잡았다.뷰웍스는 금일 24,600원 선에 최종 거래가를 형성했다. 이는 전일 대비 650원( +2.71%%) 상승한 것이다. 또한 100,214주의 거래량으로 활발한 거래를 보여주며 헬스케어 테마주의..."
26,[증시전망] 수산주 테마 장마감 브리핑,"테마주의 최고 인기주로 자리잡았다.동원산업은 금일 226,000원 선에 최종 거래가를 형성했다. 이는 전일 대비 6,000원( +2.73%%) 상승한 것이다. 또한 3,081주의 거래량으로 활발한 거래를 보여주며 수산주 테마주의..."
27,[증시전망] 10월 18일 보험업종 주요 종목 현황,코리안리가 보험 테마주에서 가장 활발한 거래 추세를 보이고 있다. 코리안리는 전일 대비 70원 상승(+0.90... 보험 테마주의 또 다른 종목 롯데손해보험과 한화생명 역시 등락장을 이어가고 있다. 롯데손해보험은...
28,[국내증시브리핑] 사료 테마 핫 종목 마감 브리핑,"사료 테마주의 최고 인기주로 자리잡았다.팜스코는 금일 5,060원 선에 최종 거래가를 형성했다. 이는 전일 대비 50원( +1.00%%) 상승한 것이다. 또한 95,513주의 거래량으로 활발한 거래를 보여주며 사료 테마주의 인기..."
29,[국내증시브리핑] 10월 18일 IT대표주업종 중요 종목 시황,"삼성SDI이 IT대표주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 삼성SDI은 전일 대비 5,500원... IT대표주 테마주의 또 다른 종목 LG디스플레이와 LG전자 역시 등락장을 이어가고 있다. LG디스플레이는 +1...."
30,[국내증시브리핑] 10월 18일 카지노업종 주가 현황,파라다이스가 카지노 테마주에서 가장 활발한 거래 추세를 보이고 있다. 파라다이스는 전일 대비 200원... 카지노 테마주의 또 다른 종목 토비스와 GKL 역시 등락장을 이어가고 있다. 토비스는 +0.87% 등락해 전일...
31,[국내주간증시] 10월 18일 LED산업업종 종목 순위,GV이 LED산업 테마주에서 가장 활발한 거래 추세를 보이고 있다. GV은 전일 대비 120원 상승(+5.00%)한 2... LED산업 테마주의 또 다른 종목 LG이노텍과 삼성전기 역시 등락장을 이어가고 있다. LG이노텍은 +2.47...
32,[국내증시전망] 10월 18일 사료업종 중요 종목 시황,팜스토리가 사료 테마주에서 가장 활발한 거래 추세를 보이고 있다. 팜스토리는 전일 대비 20원 상승(+1.89... 사료 테마주의 또 다른 종목 한일사료와 이지바이오 역시 등락장을 이어가고 있다. 한일사료는 +1.00...
33,"'방탄소년단 테마주' 대체로 올라, 엔터테인먼트3사는 SM만 상승",'방탄소년단 테마주'로 묶이는 회사들 주가가 대체로 올랐다. 17일 지엠피 주가는 전날보다 3.18%(290원) 오른 9400원에 거래를 마쳤다. 지엠피 자회사 브이티코스메틱은 방탄소년단과 협업한 화장품 'VTXBTS'를...
34,[증시전망] 10월 18일 원자력발전업종 종목 현황,한전KPS이 원자력발전 테마주에서 가장 활발한 거래 추세를 보이고 있다. 한전KPS은 전일 대비 300원 상승... 원자력발전 테마주의 또 다른 종목 우진과 보성파워텍 역시 등락장을 이어가고 있다. 우진은 +0.40...
35,[증시전망] 10월 17일 전선업종 주요 종목 현황,가온전선이 전선 테마주에서 가장 활발한 거래 추세를 보이고 있다. 가온전선은 전일 대비 100원 상승(+0.... 전선 테마주의 또 다른 종목 대한전선과 LS 역시 등락장을 이어가고 있다. 대한전선은 +0.17% 등락해 전일...
36,[국내증시전망] 10월 18일 국내상장 중국기업업종 종목 순위,헝셩그룹이 국내상장 중국기업 테마주에서 가장 활발한 거래 추세를 보이고 있다. 헝셩그룹은 전일 대비... 국내상장 중국기업 테마주의 또 다른 종목 골든센츄리와 GRT 역시 등락장을 이어가고 있다....
37,"[13시 25분 보험 테마주 시황-오후] 롯데손해보험,한화생명 등이 주도","보험 테마주, 관련 현황을 알아본다. 13시 25분 현재 보험주를 견인하고 있는 것은 롯데손해보험 종목이다. 롯데손해보험은 주당 2,230원의 거래가격으로 전일대비+1.13%의 등락률을 기록 보험테마주를 주도하고..."
38,[국내증시브리핑] IT대표주 테마 장마감 동향 브리핑,"삼성SDI이 금일 IT대표주 테마주의 최고 인기주로 자리잡았다.삼성SDI은 금일 224,000원 선에 최종... 또한 290,720주의 거래량으로 활발한 거래를 보여주며 IT대표주 테마주의 인기 종목으로 부상했다.LG전자 역시..."
39,[국내증시브리핑] 10월 18일 태양광업종 주가 현황,한국테크놀로지가 태양광 테마주에서 가장 활발한 거래 추세를 보이고 있다. 한국테크놀로지는 전일... 태양광 테마주의 또 다른 종목 SDN과 한국철강 역시 등락장을 이어가고 있다. SDN은 +0.89% 등락해 전일...
40,[국내주간증시] 10월 18일 정보보안업종 종목 현황,이스트소프트가 정보보안 테마주에서 가장 활발한 거래 추세를 보이고 있다. 이스트소프트는 전일 대비... 정보보안 테마주의 또 다른 종목 한컴위드와 이글루시큐리티 역시 등락장을 이어가고 있다. 한컴위드는...
41,[국내주간증시] 10월 17일 금 관련주업종 종목 현황,TIGER 금은선물(H)이 금 관련주 테마주에서 가장 활발한 거래 추세를 보이고 있다. TIGER 금은선물(H)은... 금 관련주 테마주의 또 다른 종목 KODEX 은선물(H)과 KODEX 골드선물(H) 역시 등락장을 이어가고 있다. KODEX...
42,[국내증시브리핑] 10월 17일 타이어업종 주가 시황,넥센타이어가 타이어 테마주에서 가장 활발한 거래 추세를 보이고 있다. 넥센타이어는 전일 대비 170원... 타이어 테마주의 또 다른 종목 금호타이어와 넥센 역시 등락장을 이어가고 있다. 금호타이어는 +0.95...
43,[국내증시전망] 10월 18일 패션업종 주가 현황,신성통상이 패션 테마주에서 가장 활발한 거래 추세를 보이고 있다. 신성통상은 전일 대비 50원 상승(+3.... 패션 테마주의 또 다른 종목 휠라코리아와 신세계인터내셔날 역시 등락장을 이어가고 있다....
44,[증시전망] 10월 18일 수산주업종 주식 현황,"동원산업이 수산주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 동원산업은 전일 대비 5,500원... 수산주 테마주의 또 다른 종목 사조산업과 동원수산 역시 등락장을 이어가고 있다. 사조산업은 +0.12% 등락해..."
45,[증시전망] 10월 18일 교육업종 종목 현황,NE능률이 교육 테마주에서 가장 활발한 거래 추세를 보이고 있다. NE능률은 전일 대비 315원 상승(+9.86%)한... 교육 테마주의 또 다른 종목 대교와 정상제이엘에스 역시 등락장을 이어가고 있다. 대교는 +0.65% 등락해...
46,[증시전망] 10월 18일 지주회사업종 주가 시황,"CJ이 지주회사 테마주에서 가장 활발한 거래 추세를 보이고 있다. CJ은 전일 대비 2,400원 상승(+2.88%)한 85... 지주회사 테마주의 또 다른 종목 동양과 LS 역시 등락장을 이어가고 있다. 동양은 +2.36% 등락해 전일..."
47,[국내주간증시] 10월 17일 제지업종 종목 순위,"국일제지가 제지 테마주에서 가장 활발한 거래 추세를 보이고 있다. 국일제지는 전일 대비 1,190원 상승... 제지 테마주의 또 다른 종목 페이퍼코리아와 신풍제지 역시 등락장을 이어가고 있다. 페이퍼코리아는 +0.61..."
48,[증시전망] 정보보안 테마 장마감 브리핑,"테마주의 최고 인기주로 자리잡았다.이스트소프트는 금일 7,440원 선에 최종 거래가를 형성했다. 이는 전일 대비 140원( +1.92%%) 상승한 것이다. 또한 514,165주의 거래량으로 활발한 거래를 보여주며 정보보안 테마주..."
49,[국내증시브리핑] 소프트웨어 개발 및 게임 테마 장마감 동향 브리핑,"드래곤플라이가 금일 소프트웨어 개발 및 게임 테마주의 최고 인기주로 자리잡았다.드래곤플라이는... 또한 190,706주의 거래량으로 활발한 거래를 보여주며 소프트웨어 개발 및 게임 테마주의 인기 종목으로..."
50,[국내증시브리핑] 10월 18일 2차전지 관련주업종 종목 순위,이랜텍이 2차전지 관련주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 이랜텍은 전일 대비 460원... 2차전지 관련주 테마주의 또 다른 종목 상신이디피와 에코프로 역시 등락장을 이어가고 있다....
51,[국내증시브리핑] 10월 18일 소프트웨어 개발 및 게임업종 주가 현황,드래곤플라이가 소프트웨어 개발 및 게임 테마주에서 가장 활발한 거래 추세를 보이고 있다.... 소프트웨어 개발 및 게임 테마주의 또 다른 종목 한빛소프트와 바른손이앤에이 역시 등락장을 이어가고 있다....
52,[국내증시브리핑] 10월 18일 여행/관광업종 주가 현황,하나투어가 여행/관광 테마주에서 가장 활발한 거래 추세를 보이고 있다. 하나투어는 전일 대비 700원... 여행/관광 테마주의 또 다른 종목 파라다이스와 강원랜드 역시 등락장을 이어가고 있다. 파라다이스는 +1.33...
53,[국내주간증시] 10월 18일 농업주업종 주식 현황,농우바이오가 농업주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 농우바이오는 전일 대비 400원... 농업주 테마주의 또 다른 종목 대동공업과 아세아텍 역시 등락장을 이어가고 있다. 대동공업은 +1.46...
54,[국내주간증시] 10월 18일 헬스케어업종 종목 순위,뷰웍스가 헬스케어 테마주에서 가장 활발한 거래 추세를 보이고 있다. 뷰웍스는 전일 대비 550원 상승(+2.... 헬스케어 테마주의 또 다른 종목 바텍과 유비케어 역시 등락장을 이어가고 있다. 바텍은 +0.78% 등락해...
55,[국내증시전망] 10월 18일 방위산업업종 종목 순위,퍼스텍이 방위산업 테마주에서 가장 활발한 거래 추세를 보이고 있다. 퍼스텍은 전일 대비 15원 상승(+0.64... 방위산업 테마주의 또 다른 종목 포메탈과 미래아이앤지 역시 등락장을 이어가고 있다. 포메탈은 +0.37...
56,[증시전망] 10월 17일 지주회사업종 종목 순위,삼양홀딩스가 지주회사 테마주에서 가장 활발한 거래 추세를 보이고 있다. 삼양홀딩스는 전일 대비... 지주회사 테마주의 또 다른 종목 유수홀딩스와 하나금융지주 역시 등락장을 이어가고 있다. 유수홀딩스는...
57,[증시전망] 10월 17일 LBS관련주업종 종목 순위,한양디지텍이 LBS관련주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 한양디지텍은 전일 대비 15원... LBS관련주 테마주의 또 다른 종목 아이오케이와 팅크웨어 역시 등락장을 이어가고 있다. 아이오케이는...
58,[국내증시전망] 10월 18일 스마트폰 부품주업종 주요 종목 현황,블루콤이 스마트폰 부품주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 블루콤은 전일 대비 60원... 스마트폰 부품주 테마주의 또 다른 종목 삼성SDI과 파워로직스 역시 등락장을 이어가고 있다. 삼성SDI은...
59,[증시전망] 여행/관광 테마 장마감 동향 브리핑,"테마주의 최고 인기주로 자리잡았다.하나투어는 금일 47,850원 선에 최종 거래가를 형성했다. 이는 전일 대비 850원( +1.81%%) 상승한 것이다. 또한 110,523주의 거래량으로 활발한 거래를 보여주며 여행/관광 테마주의..."
60,[국내증시전망] 10월 18일 스마트폰 부품주업종 주요 종목 현황,블루콤이 스마트폰 부품주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 블루콤은 전일 대비 60원... 스마트폰 부품주 테마주의 또 다른 종목 삼성SDI과 파워로직스 역시 등락장을 이어가고 있다. 삼성SDI은...
61,[국내증시브리핑] 물류 테마 장마감 동향 브리핑,"물류 테마주의 최고 인기주로 자리잡았다.한진은 금일 31,200원 선에 최종 거래가를 형성했다. 이는 전일 대비 1,450원( +4.87%%) 상승한 것이다. 또한 229,988주의 거래량으로 활발한 거래를 보여주며 물류 테마주의..."
62,[국내주간증시] 2차전지 관련주 테마 장마감 동향 브리핑,"이랜텍이 금일 2차전지 관련주 테마주의 최고 인기주로 자리잡았다.이랜텍은 금일 6,430원 선에 최종... 또한 2,164,796주의 거래량으로 활발한 거래를 보여주며 2차전지 관련주 테마주의 인기 종목으로 부상했다...."
63,[국내증시전망] 10월 17일 보험업종 주가 현황,롯데손해보험이 보험 테마주에서 가장 활발한 거래 추세를 보이고 있다. 롯데손해보험은 전일 대비... 보험 테마주의 또 다른 종목 한화생명과 삼성생명 역시 등락장을 이어가고 있다. 한화생명은 +0.86% 등락해...
64,[국내증시전망] 10월 17일 주류업종 주식 현황,MH에탄올이 주류 테마주에서 가장 활발한 거래 추세를 보이고 있다. MH에탄올은 전일 대비 50원 상승(+0.84... 주류 테마주의 또 다른 종목 하이트진로홀딩스와 하이트진로 역시 등락장을 이어가고 있다....
65,[증시전망] 농업주 테마 장마감 브리핑,"테마주의 최고 인기주로 자리잡았다.이지바이오는 금일 5,210원 선에 최종 거래가를 형성했다. 이는 전일 대비 10원( +0.19%%) 상승한 것이다. 또한 2,595,201주의 거래량으로 활발한 거래를 보여주며 농업주 테마주의..."
66,[증시전망] 10월 17일 방위산업업종 주가 시황,퍼스텍이 방위산업 테마주에서 가장 활발한 거래 추세를 보이고 있다. 퍼스텍은 전일 대비 75원 상승(+3.... 방위산업 테마주의 또 다른 종목 빅텍과 풍산 역시 등락장을 이어가고 있다. 빅텍은 +2.21% 등락해 전일...
67,[국내증시브리핑] 10월 17일 헬스케어업종 종목 현황,유비케어가 헬스케어 테마주에서 가장 활발한 거래 추세를 보이고 있다. 유비케어는 전일 대비 20원 상승... 헬스케어 테마주의 또 다른 종목 셀루메드와 세운메디칼 역시 등락장을 이어가고 있다. 셀루메드는 +0.35...
68,[뉴스텔링] ‘한반도 테마주’의 시작과 끝,"CNB가 남북테마주의 과거와 현재, 미래를 짚어봤다. (CNB=도기천 기자) 20년전 ‘소떼 방북’으로 경협주 탄생... 남북테마주의 기원이다. 현대그룹은 2000년 3월 ‘왕자의 난’으로 현대자동차그룹, 현대중공업그룹..."
69,[국내증시전망] 패션 테마 주목해야할 종목 브리핑,"패션 테마주의 최고 인기주로 자리잡았다.신성통상은 금일 1,720원 선에 최종 거래가를 형성했다. 이는 전일 대비 115원( +7.17%%) 상승한 것이다. 또한 34,965,527주의 거래량으로 활발한 거래를 보여주며 패션 테마주..."
70,[국내증시전망] 방위산업 테마 핫 종목 마감 브리핑,"테마주의 최고 인기주로 자리잡았다.퍼스텍은 금일 2,395원 선에 최종 거래가를 형성했다. 이는 전일 대비 35원( +1.48%%) 상승한 것이다. 또한 3,989,794주의 거래량으로 활발한 거래를 보여주며 방위산업 테마주의..."
71,[국내증시전망] 10월 17일 IT대표주업종 주식 현황,"삼성SDI이 IT대표주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 삼성SDI은 전일 대비 1,500원... IT대표주 테마주의 또 다른 종목 삼성전자와 LG디스플레이 역시 등락장을 이어가고 있다. 삼성전자는 -0...."
72,[국내증시브리핑] 10월 17일 사료업종 종목 순위,사조동아원이 사료 테마주에서 가장 활발한 거래 추세를 보이고 있다. 사조동아원은 전일 대비 10원 상승... 사료 테마주의 또 다른 종목 이지바이오와 고려산업 역시 등락장을 이어가고 있다. 이지바이오는 보합세...
73,[국내주간증시] 10월 17일 플렉서블 디스플레이업종 주가 현황,상보가 플렉서블 디스플레이 테마주에서 가장 활발한 거래 추세를 보이고 있다. 상보는 전일 대비 35원... 플렉서블 디스플레이 테마주의 또 다른 종목 아이컴포넌트와 DMS 역시 등락장을 이어가고 있다....
74,[국내증시전망] 10월 17일 바이오시밀러업종 주가 현황,한미약품이 바이오시밀러 테마주에서 가장 활발한 거래 추세를 보이고 있다. 한미약품은 전일 대비 5... 바이오시밀러 테마주의 또 다른 종목 팜스웰바이오와 셀트리온 역시 등락장을 이어가고 있다....
75,"[09시 33분 LED산업 테마주 오전 시황] GV,LG이노텍 등이 주도","LED산업 테마주, 관련 현황을 알아본다. 09시 33분 현재 LED산업주를 견인하고 있는 것은 GV 종목이다. GV은 주당 2,465원의 거래가격으로 전일대비+2.71%의 등락률을 기록 LED산업테마주를 주도하고 있는 것으로..."
76,[국내증시브리핑] 10월 18일 자동차 대표주업종 주식 현황,기아차가 자동차 대표주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 기아차는 전일 대비 650원... 자동차 대표주 테마주의 또 다른 종목 현대모비스와 현대차 역시 등락장을 이어가고 있다. 현대모비스는...
77,[국내증시전망] 10월 17일 LED산업업종 종목 순위,루미마이크로가 LED산업 테마주에서 가장 활발한 거래 추세를 보이고 있다. 루미마이크로는 전일 대비... LED산업 테마주의 또 다른 종목 빛샘전자와 파커스 역시 등락장을 이어가고 있다. 빛샘전자는 +0.17% 등락해...
78,[국내증시브리핑] 엔터테인먼트 테마 핫 종목 마감 브리핑,"테마주의 최고 인기주로 자리잡았다.CJ CGV은 금일 35,000원 선에 최종 거래가를 형성했다. 이는 전일 대비 1,850원( +5.58%%) 상승한 것이다. 또한 260,229주의 거래량으로 활발한 거래를 보여주며 엔터테인먼트 테마주..."
79,"[IT대표주 테마주-마감] 삼성SDI,LG전자 등이 상승세 견인중","10월 18일 금요일 IT대표주 테마주 종가를 알아본다. 이 날 IT대표주주를 견인한 것은 삼성SDI 종목이다. 삼성SDI은 주당 224,000원의 거래가격으로 전일대비+1.82%의 등락률을 기록 IT대표주테마주를 주도한..."
80,[증시전망] 10월 17일 NFC업종 주식 현황,코나아이가 NFC 테마주에서 가장 활발한 거래 추세를 보이고 있다. 코나아이는 전일 대비 50원 상승(+0.30... NFC 테마주의 또 다른 종목 KT과 한국정보통신 역시 등락장을 이어가고 있다. KT은 +0.19% 등락해 전일...
81,[국내주간증시] 수산주 테마 사조대림 우세로 장마감,"테마주의 최고 인기주로 자리잡았다.사조대림은 금일 17,900원 선에 최종 거래가를 형성했다. 이는 전일 대비 450원( +2.58%%) 상승한 것이다. 또한 12,790주의 거래량으로 활발한 거래를 보여주며 수산주 테마주의..."
82,[국내증시브리핑] IT대표주 테마 삼성SDI 우세로 장마감,"삼성SDI이 금일 IT대표주 테마주의 최고 인기주로 자리잡았다.삼성SDI은 금일 220,000원 선에 최종... 또한 177,269주의 거래량으로 활발한 거래를 보여주며 IT대표주 테마주의 인기 종목으로 부상했다.삼성전자..."
83,[국내증시전망] 10월 18일 엔터테인먼트업종 주요 종목 현황,"CJ CGV이 엔터테인먼트 테마주에서 가장 활발한 거래 추세를 보이고 있다. CJ CGV은 전일 대비 1,850원... 엔터테인먼트 테마주의 또 다른 종목 제이콘텐트리와 팬엔터테인먼트 역시 등락장을 이어가고 있다...."
84,[국내증시브리핑] 10월 17일 탄소 배출권업종 종목 순위,유니슨이 탄소 배출권 테마주에서 가장 활발한 거래 추세를 보이고 있다. 유니슨은 전일 대비 2원 상승... 탄소 배출권 테마주의 또 다른 종목 휴켐스와 후성 역시 등락장을 이어가고 있다. 휴켐스는 +0.22% 등락해...
85,[증시전망] 10월 17일 스마트폰 부품주업종 중요 종목 시황,켐트로닉스가 스마트폰 부품주 테마주에서 가장 활발한 거래 추세를 보이고 있다. 켐트로닉스는 전일... 스마트폰 부품주 테마주의 또 다른 종목 와이제이엠게임즈와 이라이콤 역시 등락장을 이어가고 있다....
86,[국내증시전망] 10월 17일 풍력에너지업종 종목 순위,현진소재가 풍력에너지 테마주에서 가장 활발한 거래 추세를 보이고 있다. 현진소재는 전일 대비 35원... 풍력에너지 테마주의 또 다른 종목 한일단조와 씨에스윈드 역시 등락장을 이어가고 있다. 한일단조는 +1....
87,[국내증시전망] 카지노 테마 토비스 우세로 장마감,"카지노 테마주의 최고 인기주로 자리잡았다.토비스는 금일 6,900원 선에 최종 거래가를 형성했다. 이는 전일 대비 90원( +1.32%%) 상승한 것이다. 또한 101,316주의 거래량으로 활발한 거래를 보여주며 카지노 테마주의..."
88,"[특징주] 화천기계 등 조국 테마주, 전날 급락 딛고 반등",화천기계와 삼보산업 등 조국 테마주로 불리는 종목들이 어제(14일) 조국 전 법무부 장관이 사퇴한다는... 삼보산업의 경우 대표이사가 조 전 장관과 부산 혜광고 동문이라는 이유로 조국 테마주로 분류되고 있다.
89,[특징주]조국 법무부 장관 사퇴…윤석열 테마주 서연전자 급등,윤석열 검찰총장의 테마주로 꼽혀온 서연전자(012860)가 급등하고 있다. 조국 법무부 장관의 사퇴 소식이 투자... 서연전자는 대주주·사외이사가 윤 총장과 서울대 법대 동문이라는 소문이 돌며 윤 총장 테마주로 분류돼...
90,"[지주회사 테마주 시황-마감] 동양,CJ 등이 주도","10월 18일 금요일 지주회사 테마주 종가를 알아본다. 이 날 지주회사주를 견인한 것은 동양 종목이다. 동양은 주당 1,510원의 거래가격으로 전일대비+2.03%의 등락률을 기록 지주회사테마주를 주도한 것으로..."
