,title,contents
10,가전·맥주·빙과…여름 테마주 웃을까,올 여름철 역대급 무더위가 찾아올 것으로 예상되면서 관련주들이 주목받고 있다. 24일 한국거래소에 따르면 롯데하이마트의 23일 종가는 3만6650원으로 이달 초 대비 30% 증가했다. 코로나19 사태로 증시가 폭락하기...
11,"‘방탄소년단 테마주’ 엇갈려, 엔터테인먼트3사는 SM 빼고 다 올라",'방탄소년단 테마주'로 묶이는 회사 주가가 엇갈렸다. 23일 넷마블 주가는 전날보다 6.17%(5900원) 오른 10만1500원에 거래를 마감했다. 넷마블은 빅히트엔터테인먼트의 2대 주주로 방탄소년단 지식재산을 활용한...
12,[금융가담화] 5만원짜리가 10일새 74만원…폭탄돌리기 된 우선주,전문가들은 이게 사실상 테마주와 다를 바가 없다고 진단합니다. [황세운 / 자본시장연구원 연구위원 : 유통주식 수가 적다는 이유로 테마주 투자하시는 분들이 여기로 몰려간 것 아닌가 추측이 됩니다. 수요 쪽에서...
13,시총 20조 → 9.5조...남북 경색에 반토막 난 경협株,대선테마주 등에 비해 주가가 비논리적으로 움직이진 않는다고 보고 있다. 다만 남북경협주 대다수가... 앞서 지난 2018년 한국거래소는 “테마주 구성종목 대다수가 중소형주로 영업실적이 저조하며 당기순이익이...
14,"'방탄소년단 테마주' 대체로 하락, 엔터테인먼트3사는 YG만 올라",'방탄소년단 테마주'로 묶이는 회사 주가가 대체로 내렸다. 22일 디피씨 주가는 직전 거래일보다 3.32%(350원) 떨어진 1만200원에 거래를 마감했다. 디피씨는 자회사 스틱인베스트먼트를 통해...
15,[뉴스텔링] 통곡하는 한반도…남북경협주 영욕의 세월,"한반도 테마주의 원조격인 범(凡) 현대가(家) 기업들은 물론 개성공단 관련주들이 내리막길을 걷고 있다.... 남북테마주의 기원이다. 이후 현대가는 현대자동차그룹, 현대중공업그룹, 현대백화점그룹, 현대그룹..."
16,"[특징주] 애국테마주, 韓·日 WTO 법적분쟁 본격화에 '급등'","정부가 세계무역기구(WTO)에 일본 수출규제에 대한 패널 설치 요청서를 제출했다는 소식에 쌍방울, 남영비비안 등 애국테마주들이 급등세를 보이고 있다. 19일 오전 10시 16분 현재 쌍방울과 남영비비안은 전 거래일..."
17,다시 불붙은 ‘애국 테마’ 수혜주는?,애국 테마주로 알려져 있는 기업들의 주가와 거래량이 꿈틀거리며 개인투자자들이 몰리고 있다. 6월 애국... 소위 말하는 애국 테마주에서 개인들이 몰리고 있는 주식 중 하나가 볼펜 등 필기구 기업 ‘모나미’다....
18,"[특징주] 에이스테크, 5G 테마주 강세에 52주 신고가 경신",26일 5G(5세대 이동통신) 테마주가 강세를 보이면서 에이스테크가 52주 신고가를 갈아치우고 있다. 이날 오전 9시43분 에이스테크는 전일대비 1700원(15.6%) 오른 1만2600원에 거래 중이다. 에이스테크는 RF부품...
19,"[특징주] 보톡스 테마주, 동종업계 메디톡신 퇴출에 ‘시장 재편 기대감’ 주...","▲ 18일 종가 기준 메디톡신 퇴출로 폭락한 메디톡스와 급등한 보톡스 테마주. ⓒ네이버 금융 차트 캡처... 대표적인 보톡스 테마주로는 휴젤, 제테마, 대웅제약, 휴온스글로벌 등이 꼽힌다. ▲ ▲ 보톡스주..."
20,"정부, 일본 수출규제에 대한 패널 설치 요청서 제출…테마주 급등",반면 정부가 WHO의 일본 수출 규제에 대한 패널 설치 요청서를 제출했다는 소식에 애국 테마주들은 급등하고 있습니다. 이 시각 현재 중국 증시는 상승하고 있고 일본 증시 또한 오르고 있습니다. 지금까지...
21,"삼성 레저 테마주 ETN, +3.78% 상승폭 확대","삼성 레저 테마주 ETN이 상승폭을 확대하고 있다. 전일 대비 3.78% 상승한 4,665원에 거래되고 있다. 삼성 레저 테마주 ETN의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인, 기관 모두..."
22,코로나19 '테마주' GC녹십자그룹…시총 4조5031억 달해,"［메디컬투데이 김동주 기자］ GC녹십자그룹이 코로나19 사태로 주가가 크게 올랐다. 한국거래소에 따르면 지난 19일 종가 기준 GC녹십자그룹의 6개 상장사(녹십자, 녹십자홀딩스, 녹십자랩셀, 녹십자셀..."
23,대북 변수에 또 경협·방산株 ‘테마주 패턴’,"북한의 남북연락사무소 폭파 소식에 주식시장 테마주도 즉각 반응했다. 경협주는 일제히 하락, 방산주는... 대북 변수가 불거질 때마다 경협주나 방산주는 대표적인 테마주로 꼽힌다. 하지만, 예측하기 힘든 북한..."
24,"'방탄소년단 테마주' 방향 못 잡아, 엔터테인먼트3사는 JYP만 내려",'방탄소년단 테마주'로 묶이는 회사 주가가 엇갈렸다. 19일 디피씨 주가는 전날보다 3.94%(400원) 오른 1만550원에 거래를 마감했다. 디피씨는 자회사 스틱인베스트먼트를 통해 빅히트엔터테인먼트에 1020억 원을...
25,게맛살 회사가 조 바이든 美 대선 테마주라고?,8일 조 바이든 미국 민주당 대선후보의 ‘테마주’로 묶여 상한가를 친 기업의 사업보고서 중 일부다. 바로... 업계 관계자는 “테마주라는 것이 실체가 없어도 시장이 인식하면 끝”이라며 “한성기업뿐 아니라...
26,중국 '차이나조이' 앞두고 클라우드 게임 테마주 강세,이동현기자= 중국 최대 게임 박람회 차이나조이(ChinaJoy)를 앞두고 클라우드 게임 업종과 관련 테마주들에 대한 기대감이 고조되고 있다. 특히 클라우드 게임 테마주로 분류된 게임 종목들의 주가는 최근 뚜렷한...
27,"'방탄소년단 테마주' 대체로 떨어져, 엔터테인먼트3사는 보합",'방탄소년단 테마주'로 묶이는 회사 주가가 대부분 내렸다. 17일 드림어스컴퍼니 주가는 전날보다 2.92%(150원) 떨어진 4990원에 장을 마쳤다. 드림어스컴퍼니는 방탄소년단의 음원을 유통하며 모회사 SK텔레콤을...
28,"""이런 극성은 처음""…식약처, 코로나 테마주 투자자들에 '곤욕'","식품의약품안전처가 코로나19 테마주로 제약바이오 기업에 투자한 일부 극성 투자자들 때문에 곤욕을... 이 투자자들은 일부 기존 강성주주들도 있지만, 대부분은 코로나19 테마주로 보고 들어와 단기차익을 노리는..."
29,"""코로나19 제약 테마주 투자판단 신중해야""","금융당국, 전문가 등은 코로나19 제약 테마주에 대한 투자 판단은 신중해야 한다고 지적했다. 코로나19... 실제 부광약품과 일양약품, 신풍제약 등 코로나19 테마주로 분류된 중견제약사 3곳의 주가가 몇 개월 새 2..."
30,"중국 코로나19 재확산, 증시에선 '연어 테마주' 수난",이처럼 연어 사태가 뜨거운 감자로 떠오르면서 중국 증시에서도 '연어 테마주'들이 때아닌 조명을 받고... 15일 기준 이들 테마주들은 모두 하락 출발했다. 대표적으로 가옥주식은 전 거래일 대비 8.92% 하락한 11....
31,코로나 박멸에는 구충제?···신풍제약·제일바이오 등 관련 테마주 인기,집중하던 테마주 투자자들이 치료제를 개발하는 바이오업체에 관심을 나타내고 있다. 특히 최근 구충제가 코로나19 바이러스를 48시간 이내에 없앤다는 실험결과가 나오면서 구충제 테마주가 강세다. 15일 오전...
32,"[코스피] 상승률 상위 50 종목...애국테마주 부상, 모나미 상한가",일본과의 무역 분쟁이 수면위로 떠오르면서 애국 테마주들이 다시 부상하고 있다.... 애국테마주들이 상승하고 있다. 이날 11시 15분 현재 증권시장에서 대표적인 애국 테마 종목인...
33,"'방탄소년단 테마주' 모두 상승, 엔터테인먼트3사도 다 올라",'방탄소년단 테마주'로 묶이는 회사 주가가 모두 올랐다. 16일 드림어스컴퍼니 주가는 전날보다 9.36%(440원) 급등한 5140원에 장을 마쳤다. 드림어스컴퍼니는 방탄소년단의 음원을 유통하며 모회사 SK텔레콤을...
34,코로나 한파에도 상반기 국내증시 견인한 3대 테마주,"16일 코스피가 전 거래일보다 107.23포인트(5.28%) 급등한 2138.05로, 코스닥지수는 전 거래일보다 42.23포인트(6.09%) 급등한 735.38로 마감했다. 사진은 이날 서울 여의도 KB국민은행 딜링룸. [사진=연합뉴스] 신종..."
35,[이번주 특징주] 방산주·애국테마주 주목…우선주 이상급등 등,"한일 세계무역기구(WTO) 법적분쟁이 본격화하면서 애국테마주도 급등했다. 또 코로나바이러스감염증-19... 애국테마주도 관심을 받았다. 전날 모나미와 신성통상은 가격제한폭(29.82%, 29.84%)까지 급등해 거래를..."
36,우선주 ‘광풍’은 진행중… ‘폭탄’ 어디로?,"현대건설우 상한가, 이달 초보다 153% 뛰어 테마주 성격 짙어… ""사실상 투기 자본"" 22일 주요 우선주 10 종목... 우선주가 이젠 본래 목적을 잃고 투기적 성격이 짙어진 테마주가 됐다는 지적이 나온다. 22일 현대건설우는..."
37,"[특징주] 코데즈컴바인, 애국테마주에 '품절주'까지…겹호재에 강세",애국테마주와 품절주 테마까지 겹쳤기 때문으로 보인다. 속옷 제품을 판매하는 코데즈컴바인은 지난해에도 일본계 기업 유니클로의 속옷제품 판매가 급감하며 반사이익을 얻은 바 있다. 최근 한일관계가 다시금...
38,'홍콩 증시 회귀' 열풍에 들썩이는 중국 테마주,이 같은 분위기 속에서 최근 미국 증시에 상장돼 있는 중국 테마주(해외 증시에 상장된 중국 기업의 주식)... 최근 미국 나스닥지수의 상승 랠리 속에 홍콩 회귀 이후의 주가 상승 기대감 등이 중국 테마주에 대한...
39,"미국인 올 여름휴가 테마주는…""자동차부품·캠핑카""","미국에서 올해 여름 휴가철 수혜주로 자동차 부품사 오라일리 오토 파츠와 레저 차량 업체인 위네바고가 꼽혔다. CNBC는 ""장거리 자동차 여행을 떠나는 여름이 될 것""이라며 전문가들을 인용해 18일(이하 현지시간)..."
40,정치인 테마주 찌라시 유포 60대 벌금형,특정 기업이 유력 정치인과 관계가 있다는 이야기를 유포해 주가 차익을 얻으려 한 60대에게 법원이 벌금형을 선고했다. 광주지방법원 형사 7 단독 이호산 부장판사는 자본시장과 금융투자업에 관한 법률 위반 혐의로...
41,엔터테인먼트3사 주가 다 급락 '방탄소년단 테마주'도 대폭 떨어져,'방탄소년단 테마주'로 묶이는 회사 주가도 모두 하락했다. 키이스트 주가는 11.24%(1500원) 급락한 1만1850원에 거래를 마감했다. 키이스트는 일본 자회사 SMC가 방탄소년단 일본 팬클럽을 운영하고 관리한다....
42,"'애국테마주' 모나미…실적은 부진·주가만 ""애국""",‘애국테마주’ 모나미가 급등세다. 하지만 주가와 달리 실상 실적에서 불매운동 반사이익은 없어 보인다.... 문구와 컴퓨터 소모품 판매가 주 사업인 모나미는 애국테마주로 꼽힌다. 지난해 한일 무역분쟁으로 인해...
43,"김종인 ""통합당에 대선주자 있나?""에 홍정욱 테마주 KNN 들썩",의원의 테마주로 분류되는 KNN(058400)이 29일 강세를 보이고 있다. KNN은 이날 오전 10시37분 현재 전날보다 16.... 이 때문에 일부 투자자들은 'KNN은 홍 전 의원의 동업자'라며 테마주로 분류해왔다. 김종인 위원장은 전날...
44,"[코로나19] '팬데믹 테마주' 줌 255%·모더나 278%↑...""코로나 덕 본 기업, ...","FT 시총 분석서도 드러난 '만스닥 시대'...아마존, 시총 487조 폭등 中 텐센트 등 23곳, 韓 삼바 31위 등 3곳, 日 3곳...난세 속 대약진 최지현 기자 tiipo@ajunews.com 일론 머스크 테슬라 최고경영자(CEO).[사진=로이터..."
45,거래량 회전률 상위 종목은?...포메탈·스페코·빅텍·한일단조 방산테마주 강...,"포메탈은 남북 긴장 고조에 따른 방위산업 테마주 부각에 따른 강세를 나타내고 있다. 에프앤가이드에 따르면, 포메탈은 1969년 협진단철공업사로 설립되어 1985년 법인전환 이후 2009년 포메탈로..."
46,5월 상승률 높은 테마주는…친환경·희토류,산업단지 스마트 사업과 그린 산업단지 조성을 함께 진행하는 방식 등이 논의된 것으로 알려지며 풍력/태양광 발전과 친환경 테마주 중 하나인 자전거 테마도 39.15%의 높은 상승률을 기록했다. 5월은 미·중 갈등이 심화된...
47,코로나19 테마주 80여개로 급증…중소형주 급락 우려,코로나19 사태가 장기화되면서 한국거래소와 금융당국이 감시하는 테마주도 4배 급증한 것으로 전해졌다. 치료제 관련 중소형주를 중심으로 테마주들의 주가 변동폭이 여전히 큰 만큼 투자자들의 주의가 필요한...
48,코로나 테마주 몰린 개미…'주가 107% 널뛰기' 당국 경고,"코로나 테마주의 주가가 급등락 하는 등 변동성이 확대됨에 따라 금융당국이 투자 주의를 촉구하고 나섰다. 금융위원회와 금융감독원은 10일 마스크, 진단, 백신, 세장, 방역 등 코로나 테마주에 대한 신중한 투자가..."
49,"코로나19 수혜, 중소 제약사에 몰렸다","코로나19 테마주인 만큼 등락률도 클 수 있다는 이유다. 투자업계 한 관계자는 ""기업의 실적과 무관하게 코로나19 치료제와 백신 개발 소식으로 테마주로 묶이면서 주가가 급등하는 상황""이라며 ""테마주는 주가가..."
50,신용융자 몰린 주식 대부분 테마주…'투자 주의보',하지만 신용융자가 급증한 종목 대부분이 변동성 높은 테마주여서 투자에 주의가 필요하다는 지적이다.... 큰 테마주라는 사실이다. 최근 일주일(6월1~5일) 간 주식수 기준으로 신용융자 잔액이 가장 많이 늘어난...
51,"[토요워치] ""찍으면 뜬다"" 총알받이서 증시 마법사로 변신한 개미군단","우선주·테마주 등에 대한 쏠림 현상도 나타났다. 올 상반기 개인 유가증권시장 순매수 상위 종목 범위를... 진단키트 등을 비롯한 코로나19 테마주를 포함, 각종 단기급등주에 매수세가 몰리기도 했다. 대학 주식..."
52,남북 긴장에 경협주 울고 방산주 웃고,남북 관계 경색에 테마주의 희비가 엇갈렸다. 사진은 지난 17일 서울역 대합실에서 시민들이 북한의 개성... 사진=연합뉴스  북한이 개성 남북공동연락사무소를 폭파하며 도발에 나서자 테마주들의 희비가 교차했다....
53,"[특징주] 펩트론, 희귀질환 치료제 테마주 상승에 급등",펩트론이 24일 장초반 강세다. 펩트론은 이날 오전 9시17분 전일대비 5800원(23.63%) 오른 3만350원에 거래 중이다. 펩트론의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 5만6911주를 순매수했으며...
54,"'하이난 자유무역항 테마주', 중국 증시 다크호스로 주목",하이난 테마주의 인기도 뜨겁다. 지난 2018년 4월 하이난 경제특구 건설 30주년을 맞아 시진핑 (習近平) 중국 국가 주석이 이 구상안을 처음 공개했을 당시에도 하이난 테마주는 중국 증시의 핫키워드였다. 하이난...
55,"엔터테인먼트3사 주가 모두 대폭 하락, '방탄소년단 테마주'도 떨어져",'방탄소년단 테마주'로 묶이는 회사 주가도 모두 내렸다. 키이스트 주가는 4.3%(600원) 떨어진 1만3350원에 거래를 마감했다. 키이스트는 일본 자회사 SMC가 방탄소년단 일본 팬클럽을 운영하고 관리한다. 경남제약...
56,"'이낙연 테마주'로 각광받던 회사, 상폐 직전에 부활한 사연","주가조작 시기에는 '이낙연(전 국무총리) 테마주'라는 사실무근의 소문이 돌면서 한때 자금이 몰리기도 했다. 결국 한국거래소 기업심사위원회가 심사에 착수했고, 같은해 9월까지 개선기간을 부여했다. 그러나 이듬해..."
57,"'방탄소년단 테마주' 대체로 떨어져, 엔터테인먼트3사는 약세",'방탄소년단 테마주'로 묶이는 회사 주가가 대체로 내렸다. 11일 드림어스컴퍼니 주가는 전날보다 2.62%(140원) 하락한 5200원에 장을 마쳤다. 드림어스컴퍼니는 방탄소년단의 음원을 유통하며 모회사 SK텔레콤을...
58,이 사람은 왜? 총선 이후 출렁이는 ‘대선테마주’,테마주들의 주가는 통상 총선 직전 상승하다가 총선이 끝나면 결과와 상관없이 곧바로 급락하는 사례가 많다. 국민적 관심사인 대형 이벤트의 소멸로 개인 등 단기 투자자들의 투자 전략에서 ‘정치인 테마주’가...
59,수혜 기업마저… 맥 못 추는 저유가 테마주들,이런 상황은 과거 유가 하락 때마다 저유가 수혜 테마주로 투자자들의 관심을 키웠던 기업들에 대해 ‘이번에는 조심해야 한다’는 경고를 날리고 있다. 구체적으로 저유가 수혜 테마로 유명한 항공·운송 산업에서...
60,'황우석 테마주' 홈캐스트 주가조작 일당 징역형 확정,'황우석 테마주’라며 코스닥 상장사 홈캐스트 주가를 조작한 혐의로 재판에 넘겨진 일당에게 징역형이 확정됐다. 대법원 2부(주심 안철상 대법관)는 9일 자본시장법 위반 혐의로 기소된 홈캐스트 전 최대주주 장모씨...
61,[특징주] 코로나19 재확산 우려에 진단키트·마스크 테마주 비상,코로나19 테마주가 강세다. 12일 오전 9시35분 현재 수젠텍은 전일대비 9.86%(2500원) 오른 2만7850원에 거래... 국내 주식시장도 글로벌 경기 부진에 대한 공포가 커지면서 코로나19 테마주에 자금이 집중되고 있는...
62,"증권플러스 비상장, 5월 비상장 테마주 발표… ‘게임-핀테크’ 급상승",테마주 발표… ‘게임-핀테크’ 급상승 두나무의 비상장 주식 통합거래 플랫폼 ‘증권플러스 비상장’이 5월 한 달간 인기를 끈 비상장 주식 키워드를 9일 발표했다.3~4월에는 코로나19로 인한 방역 관련 테마주가...
63,모멘텀 부재에 '테마주' 수면 위로,"증권업계에 따르면, 최근 일부 종목이 다시금 테마주로 떠오르고 있다. 금호에이치티(금호HT)는 과거 박영구... 현재까지 테마주로 인식되는 상황이다. 증권업계 관계자는 ""최근 주식 시장에 이렇다 할 호재가 없다 보니..."
64,애국 테마주 급부상에 까스텔바작도 '싱글벙글',"특히 해외 브랜드 비중이 큰 골프업계에도 애국테마주가 일제히 상승하자 지난 6월 4일 까스텔바작 주가도... 애국 테마주로 각광받고 있다.. 까스텔바작 관계자는  ""프랑스 오리진 패션과 디자인을 국내 시장에 도입..."
65,"`폭탄돌리기' 정치테마주, 총선 끝나자 폭락","폭탄돌리기의 일종, 실체없는 주가라 불리우는 정치테마주가 총선이 끝나자 일제히 폭락하고 있다. 전문가들은 정치테마주는 선거 결과와 상관없이 급락하는 양상을 보여왔다며 투자대상으로 삼지 말아야 한다고..."
66,"'방탄소년단 테마주' 대부분 하락, 엔터테인먼트3사는 SM만 떨어져",'방탄소년단 테마주'로 묶이는 회사 주가가 대부분 내렸다. 10일 초록뱀미디어 주가는 전날보다 2.09%(35원) 내린 1640원에 거래를 끝냈다. 초록뱀미디어는 빅히트엔터테인먼트와 손잡고 방탄소년단의 활동 과정을...
67,"'방탄소년단 테마주' 대부분 하락, 엔터테인먼트3사는 SM만 강보합",'방탄소년단 테마주'로 묶이는 회사 주가가 대부분 내렸다. 9일 경남제약 주가는 전날보다 4.66%(460원) 떨어진 9410원에 거래를 마쳤다. 방탄소년단은 경남제약의 '레모나' 홍보모델로 활동한다. 손오공 주가는 3.04...
68,"두나무 '증권플러스 비상장', 5월 비상장 3대 테마주 '게임-핀테크-방역'",3~4월에는 코로나19로 인한 방역 관련 테마주가 상위권을 독식했다면 5월은 게임과 핀테크가 강세를 보여... 게임 테마주는 카카오게임즈 외에도 다수가 상위권에 올랐다. 지난 17일 정통 FPS 게임 레드닷(RED DOT)을 론칭한...
69,"두나무 증권플러스 비상장, 5월 핫 키워드는 게임&핀테크 테마주","게임 테마주 여전한 인기, 한국카카오은행·비바리퍼블리카 등 핀테크 테마주도 급상승 조회수 카카오게임즈 1위, 한국카카오은행 7위 차지하며 비상장에서도 카카오의 강세 코로나19 진단키트 미국 등 50개국에 수출한..."
70,[주간시황] 시장점검과 대응전략,"그리고 시가총액이 아주 큰 대형주는 1종목 정도만 보유하고, 코스닥의 테마주 위주로 짧은 호흡으로 순환을... 권하며, 테마주 같은 경우에는 코로나 테마는 상수, 대북리스크 관련 테마와 2차전지 및 수소차 관련 테마는..."
71,4배 오르고 10분의 1토막나고… 정치테마주 변천사,그러나 정치테마주는 이슈가 끝나면 주가가 급락하는 경우가 많아 투자자의 주의가 요구된다. 15일... 조국 테마주로 꼽히는 화천기계(010660)도 남선알미늄만큼은 아니지만 개인이 몰리고 있다. 개인 투자자들은...
72,[마켓뷰] 정치인 테마주 지고 남북경협주 오르고,"장 초반엔 정치인 테마주가 주목받았다. 하지만 장초에만 반짝했을 뿐, 막판에는 대부분 무너졌다. 이낙연 테마주로 분류되는 남선알미늄(008350)은 대승에도 불구하고 장 초반 8% 가까이 오르다가 결국에는 10...."
73,"[기업분석] 빅텍, 착한 부채 늘어났는데 손실 기록, 왜?",최근 전단지(삐라) 살포에 관련해 북측이 대남 보복 등 군사행동을 시사하자 또 다시 방산 테마주가 들썩인... 빅텍은 흔히 방산주 또는 전쟁 관련 테마주로 불리며 북한과의 이슈 발생시 가장 예민하게 반응하는...
74,[구해줘 스탁] '꺼진 불도 다시' 상승 앞둔 테마주,"▶▶▶ 다시 보는 오늘 장 임광빈 전문가 오늘 코스피는 이다! 이대용 전문가 오늘 코스닥은 이다! ▶▶▶ 구해줘 스탁, 구조 완료! 임광빈 전문가 리뷰 동화약품 +48.94% 삼성바이오로직스 +22.49% 이대용 전문가..."
75,“대권 주자 없다”는 김종인 말 한마디에...‘윤석열 테마주’ 껑충,최근 미래통합당 차기 대권 주자에 대한 설왕설래가 나오는 가운데 시장에서 이른바 ‘윤석열 테마주’라... 일각에서는 이 회사의 사외이사가 서울대 법대 출신이라는 이유로 ‘윤석열 테마주’로 지칭한다. 하지만...
76,"엔터테인먼트3사 주가 모두 상승, '방탄소년단 테마주' 대체로 올라",방탄소년단 테마주'로 묶이는 회사 주가도 대부분 올랐다. 경남제약 주가는 14.9%(1280원) 급등한 9870원에 거래를 마쳤다. 방탄소년단은 경남제약의 '레모나' 홍보모델로 활동한다. 디피씨 주가는 2.4%(250원) 오른...
77,총선 끝나자 정치테마주 세대교체,"21대 총선이 끝나자 정치테마주가 세대 교체 시기를 맞고 있다. 총선 전까지 높은 관심을 모으며... 반면 총선 참패로 혼돈에 빠진 야당의 차기대권주자 후보군 관련 테마주로 알려진 KNN(058400), 동일고무벨트(163560)..."
78,급락장서도 급등 '공매도 테마주' 나오나,다만 일각에서는 과열 종목의 주가 흐름이 테마주의 양상으로 흐르며 제도 도입 취지와는 달리 이른바 ‘공매도 금지 테마주’를 만들어내는 것 아니냐는 우려도 나왔다. 11일 새 기준에 따라 공매도 과열 종목으로...
79,"[마켓뷰] 코스피 하락… 코오롱 계열사, 9개 중 8개 상한가","활짝 웃은 것은 코오롱(002020)계열사와 바이오주, 정치인 테마주 정도였다. 인보사 미국 임상 3상 재개... 테마주 중에서는 정치인 테마주만 날뛰었다. 장 초반 5% 넘게 오르던 이낙연 관련주 남선알미늄(008350)은..."
80,비트컴퓨터·유비케어 주가 상승 마감..원격진료 테마주·코로나 비대면 진료...,비트컴퓨터와 유비케어 주가 상승에는 원격진료 테마주 강세가 영향을 끼친 것으로 풀이된다. 이날 산업통상자원부는 ▲재외국민 비대면 진료·상담 서비스 ▲홈 재활 훈련기기 및 서비스 ▲공유미용실 서비스 등 8개...
81,"까스텔바작, 애국테마·골프호황 맞물려 주가 상승","골프웨어 까스텔바작을 전개하는 까스텔바작(대표 권영숭)이 애국테마주와 맞물려 지난 4일부터 주가... 애국테마주가 됐다. 까스텔바작은 프랑스 디자이너 장샤를 드 까스텔바작이 론칭한 브랜드지만, 한국에서 인수한..."
82,"[MTN 타라시스템] 신성통상, 아난티 등 의류-경협 테마주 강세","오전 11시 주식시장은 개인들의 순매수로 14포인트 하락한 2116포인트를 나타내고 있다MTN타라시스템이 포착한 테마별 상위 상승률을 보면, 의류섬류 테마가 9.27%, 경협(개성공단 비료 등) 테마가 6.14%, 포장 용기..."
83,"‘수소경제 테마주’ 두산퓨얼셀, 주가 급상승",친환경에너지인 수소에너지에 대한 관심이 커지는 상황에서 두산퓨얼셀 주가가 급상승하고 있다. 두산퓨얼셀 주가는 지난 10일 전 거래일보다 18.95% 오른 2만400원으로 마감했다. 신종 코로나바이러스 감염증...
84,[서울와이어 15일 모닝브리핑][이번주 증시 핫이슈]주요국 경제지표 국내 3개...,"[이번주 증시 핫이슈]주요국 경제지표 추가 부양책 국내 3개 테마주등 주목  @[증시 핫이슈] 주요국 경제지표 추가 부양책 국내 3개 테마주 주목...뉴욕증시, 코로나19 재확산 경계 속 다우 1.9%↑ 이번 주(15~19일) 증시..."
85,동학개미운동 '후끈'...코로나19 테마주 초강세,"특히 투자종목 가운데 테마주 가운데에서는 코로나19 테마주가 총 46.5%로 가장 많았다. 세부적으로는 코로나 진단·방역·시약 (23.9%), 백신·제약업체(12.3%), 마스크(10.3%) 순이었다.기업 투자의 경우 시총 상위..."
86,"중국 '노점상 경제' 열풍, 증시에선 '테마주'로 자금 밀물",이와 함께 최근 중국 증시에서도 '노점상 경제' 테마주는 연일 주가 상승세를 연출하며 인기 종목으로... 대표 테마주 중 투자자들로부터 가장 큰 관심을 받고 있는 종목은 소상품성(小商品城 600415.SH)이다....
