,title,contents
45,"[13시 30분 아이폰 관련주 테마주 오후 시황] 와이엠티,덕산네오룩스 등이 주...","1월 3일 금요일 이시간 현재 아이폰 관련주 테마주, 관련 현황을 알아본다. 13시 30분 현재 아이폰 관련주주를 견인하고 있는 것은 와이엠티 종목이다. 와이엠티는 주당 31,350원의 거래가격으로 전일대비+7.00%의..."
46,[종목 해결사] 2020년 정부정책 따른 수혜 예상… 스마트팩토리 관련주 '시스...,"▶ 진행 - 정지혜 앵커, 김재인 캐스터 ▶ 출연 - 오창록 올스탁 전문가, 최병진 올스탁 전문가 # 실시간 문자상담 - 레이언스(228850) - LG전자(066570) - 이엑스티(226360) - 메가엠디(133750) - 시스웍(269620)..."
47,"[아이폰 관련주 테마 09시 현재 주식 시황] 상승률 상위 종목, SK하이닉스 2,...","▲사진=ⓒ픽사베이아이폰 관련주 테마 09시 상위 종목 한국거래소(krx)에 따르면 1월 3일 09시 28분 현재 아이폰 관련주 테마에서는 SK하이닉스, LG이노텍, LG디스플레이, 비에이치, 실리콘웍스 순으로 높은..."
48,"[3일 09시 아이폰 관련주 오전 테마시황] SK하이닉스,인터플렉스 등이 주도","1월 3일 금요일 이시간 현재 아이폰 관련주 테마주, 관련 현황을 알아본다. 09시 14분 현재 아이폰 관련주주를 견인하고 있는 것은 SK하이닉스 종목이다. SK하이닉스는 주당 97,500원의 거래가격으로 전일대비+2.96%의..."
49,"한창제지·남선알미늄, 황교안·이낙연 정치인 관련주 엇갈린 흐름…특히 한창...",23일을 제외하고 20일부터 30일까지 2% 미만의 상승폭을 나타낸 뒤 2일 2.45%의 낙폭을 기록했다. 한창제지는 최대주주가 황교안 자유한국당 당 대표와 성균관대 동문 사이로 알려지면서 황교안 관련주로 불려왔다.
50,"수산중공업‧알루코, 정세균 관련주 모두 상승세로…하락 하루만에 반등","정세균 관련주로 불리는 수산중공업과 알루코가 상승세다. 수산중공업은 2일 코스닥 시장에서 오전 10시51분 현재 전 거래일보다 1.38%(35원) 상승한 2565원에 거래되고 있다. 수산중공업은 26일과 27일 14.07%, 15.58..."
51,[5스타 오후 장 투자전략] 2020년 OLED 관련주 시장 주도 할까?,"◇ 오늘장 특징업종 : OLED 관련주 - 내년 글로벌 OLED 스마트폰 출하량, 올해 대비 46% 증가 전망 - 제조사별 OLED 채택률, 삼성전자 71%로 가장 높을 전망 → OLED 관련주 집중 ◇ 오후장 투자전략 - 26일 코스닥..."
52,이낙연 관련주 티케이케미칼·남선알미늄 모두 4거래일 연속 상승…상승 어디...,이낙연 관련주로 불리고 있는 남선알미늄과 티케이케미칼이 4거래일 연속 상승세다. 남선알미늄은 2일... SM그룹 삼환기업의 이계연 대표이사가 이낙연 총리의 친동생이라는 이유로 이낙연 관련주로 불리고 있다.
53,"[日 수출 규제 관련주(국산화 등) 테마 오전 시황] 상승률 상위 종목, 솔브레...","日 수출 규제 관련주(국산화 등) 테마 오전 상승률 상위 종목3일 09시14분 현재 日 수출 규제 관련주(국산화 등) 테마의 종목들 중 에서 솔브레인, 램테크놀러지, 후성 등이 높은 상승률을 보이고 있다. 가장 많이..."
54,"[아이폰 관련주 테마 오전 시황] 상승률 상위 종목, 비에이치 +2.76%·SK하이...","아이폰 관련주 테마 오전 상승률 상위 종목3일 09시15분 현재 아이폰 관련주 테마의 종목들 중 에서 비에이치, SK하이닉스, 실리콘웍스 등이 높은 상승률을 보이고 있다. 가장 많이 상승하고 있는 비에이치의..."
55,반도체 장비 업체 주가 상승세…'관련주' 수혜 영향,반도체 업종의 내년도 회복에 대한 긍정적 전망이 퍼지면서 관련주들에 대한 수혜가 기대감이 커지고 있다. 특히 관련주 중 반도체 장비 업체들의 주가가 상승세를 이어가고 있다. 27일 금융정보업체 에프앤가이드와...
56,"SDN‧이월드, 이낙연 관련주 모두 상승 흐름…특히 이월드 가파른 상승세로 5...",이낙연 관련주인 SDN과 이월드가 상승세다. 이월드는 2일 코스닥 시장에서 오전 10시30분 현재 전... SDN은 이낙연 전 국무총리와 광주제일고 동문이 회사 임원으로 재직 중이라는 이유로 이낙연 관련주로 불리고...
57,"시진핑 방한 효과 새해 한한령 해제되나, 관련주 기대 '꿈틀'",한한령 관련주가 시진핑 중국 국가주석이 내년 상반기 한국을 방문한다는 소식에 꿈틀거리고 있다. 지난... 금융투자업계에 따르면 한한령 관련주들은 시진핑 주석의 방한 소식에 지난 27일 소폭 상승했다. 특히...
58,[특징상한가 & 급등주] 12월 26일 증시복기...中 경제지표 호조등,"영향 관련주 : 삼성전자, SK하이닉스, 삼성SDI 등 - OLED 섹터 : OLED 채택 스마트폰 확대 전망 관련주 : 영우디에스피, 참엔지니어링, 비아트론, LG디스플레이 등 - 제약/바이오 관련섹터 : 최근 면역항암제..."
59,[특징주] 한진그룹 경영권 분쟁 확전소식에 관련주 급등세,"한진그룹의 경영권을 두고 벌어진 남매간 분쟁이 모자(母子)간 갈등으로 확전양상을 보이고 있다는 소식에 관련주가 급등세다. 한진칼은 30일 오전 9시18분 현재 전 거래일 대비 6.91%(2,750원) 오른 4만2,550원에..."
60,[日 수출 규제 관련주(국산화 등) 테마 09시 현재 주식 시황] 상승률 상위 종...,"▲사진=ⓒ픽사베이日 수출 규제 관련주(국산화 등) 테마 09시 상위 종목 한국거래소(krx)에 따르면 1월 3일 09시 26분 현재 日 수출 규제 관련주(국산화 등) 테마에서는 램테크놀러지, 솔브레인, 후성..."
61,"[日 수출 규제 관련주(국산화 등) 테마 마감 시황] 상승률 상위 종목, 에스앤...","日 수출 규제 관련주(국산화 등) 테마 종가 상승률 상위 종목3일 日 수출 규제 관련주(국산화 등) 테마의 종목들 중 에서 에스앤에스텍, 램테크놀러지, 켐트로스 등이 높은 상승률을 보였다. 가장 많이 상승한..."
62,"파미셀·프로스테믹스, 첨생법 관련주 모두 상승세로…특히 프로스테믹스 350...","첨생법 관련주인 파미셀, 프로스테믹스가 상승세다. 파미셀은 2일 오전 11시28분 현재 코스피 시장에서 전 거래일보다 1.18%(100원) 상승한 8590원에 거래되고 있다. 파미셀은 20일을 제외하고 18일부터 26일까지..."
63,올해 5G 관련주 43% 급등…남북경협주는 18% 하락,삼성증권 9개 신산업 테마지수 올해 등락률 집계 올해 증시에서 5세대 이동통신(5G) 관련 주요 종목이 약... 남북경협 관련 주요 종목들은 지난 2월 북미 2차 정상회담이 결렬되면서 급락한 뒤 부진을 지속했으며...
64,"""폭스바겐, 전기차 단기 목표↑…국내 관련주 주목"" -유진證",폭스바겐이 연간 전기차 생산 100만대 달성 목표 시기를 기존 2025년에서 2023년으로 앞당긴 가운데 국내 배터리 업체들에 대한 관심이 필요하다는 분석이 나왔다. 30일 업계에 따르면 폭스바겐은 연간 전기차 생산...
65,"남선알미늄·써니전자, 이낙연·안철수 정치인 관련주 모두 상승세…특히 써니...",남선알미늄과 써니전자가 상승세다. 써니전자가 급등 중이다. 남선알미늄은 2일 코스피 시장에서 오전 10시13분 현재 전 거래일보다 4.33%(140원) 상승한 3370원에 거래되고 있다. 남선알미늄은 20일부터 24일까지...
66,그래핀 관련주 ‘국일제지’ 상승 이유는?,그래핀 테마주로 분류되는 ‘국일제지’가 상한가를 기록하고 있다.26일 오전 9시 47분 기준 ‘국일제지’는 전일 대비 4.67% 오른 5830원에 거래되고 있다.‘국일제지’의 자회사 국일그래핀은 일명 ‘꿈의 신소재’로...
67,"서원‧남선알미늄, 이낙연 관련주 매수세 쏟아져…특히 서원 이낙연 관련주 중...",이낙연 관련주인 서원과 남선알미늄이 상승세다. 특히 서원이 급등 중이다. 남선알미늄은 2일 코스닥 시장에서 오전 10시26분 현재 전 거래일보다 2.63%(85원) 상승한 3315원에 거래되고 있다. 남선알미늄은...
68,"한창제지·남선알미늄, 황교안·이낙연 정치인 관련주 희비 엇갈려…특히 한창...",한창제지는 23일을 제외하고 20일부터 30일까지 2% 미만의 상승폭을 나타냈다. 한창제지는 최대주주가 황교안 자유한국당 당 대표와 성균관대 동문 사이로 알려지면서 황교안 관련주로 불려왔다.
69,"주연테크‧서원, 이낙연 관련주 상승세지만 흐름 달라…특히 서원 갑작스런 1...",이낙연 관련주로 불리는 주연테크와 서원이 상승세다. 특히 서원이 급등 중이다. 주연테크는 2일 코스닥 시장에서 오전 10시24분 현재 전 거래일 대비 3.77%(30원) 상승한 826원에 거래되고 있다. 주연테크는 24일을...
70,[TF시황] 상승 곡선 국내 증시…삼성 관련주 '강세',"삼성전자, 삼성전자우선주, 삼성바이오로직스 등 삼성 관련주가 상승하며 장을 끌어올린 것으로 보인다. 27일 코스피 지수는 전 거래일 대비 6.28포인트(0.29%) 상승한 2204.21에 거래를 마쳤다. 이날 개인과..."
71,[日 수출 규제 관련주(국산화 등) 테마 13시 현재 주식 시황] 상승률 상위 종...,"▲사진=ⓒ픽사베이日 수출 규제 관련주(국산화 등) 테마 13시 상위 종목 한국거래소(krx)에 따르면 1월 3일 13시 31분 현재 日 수출 규제 관련주(국산화 등) 테마에서는 에스앤에스텍, 램테크놀러지, 솔브레인..."
72,"국일제지·상보, 그래핀 관련주 모두 상승 흐름…국일제지 6000원선 회복 이어...",그래핀 관련주인 국일제지와 상보가 상승세다. 국일제지는 2일 코스닥 시장에서 오전 11시18분 현재 전 거래일보다 0.67%(40원) 상승한 6020원에 거래되고 있다. 국일제지는 26일을 제외하고 18일부터 27일까지 6...
73,"[올댓차이나] 대만 증시, 스마트폰 관련주 강세에 0.75% 반등 마감","대만 타이베이 증시는 27일 뉴욕 증시에서 애플이 역대 최고치를 경신함에 따라 관련주에 매수가 선행하면서 반등 마감했다. 자취안(加權) 지수는 이날 전일 대비 90.58 포인트, 0.75% 올라간 1만2091.59로 폐장했다...."
74,[2019 증시 결산] 바이오주에 울고 웃고…日수출규제·5G 관련주 급등,사진=연합뉴스  올해 주식시장에서도 바이오주(株)에 대한 관심은 여전했다. 바이오사업 진출 소식만으로 주가가 급등한 기업이 있는 반면 일부 기업은 악재에 주가 폭락을 면치 못했다. 더불어 일본의 반도체...
75,정치테마주 일희일비 롤러코스터…투자 주의보 발령,선언하면서 '안철수 관련주'라고 일컬어지는 종목들의 주가가 요동치고 있다. 다만 전문가들은 실적 등의... 다만 써니전자 등 일부 종목은 안 전 의원과 관련이 없다고 부인 공시까지 했음에도 여전히 관련주로...
76,"[특징주] 한진가, '남매의 난'에 이어 '모자의 난'까지…한진 관련주 강세","한진가 '남매의 난'으로 시작된 경영권 분쟁이 '모자의 난'으로 확대되며 30일 장 초반 한진 관련 종목이 강세다. 이날 오전 9시 27분 코스피시장에서 한진칼과 한진칼우는 전 거래일 대비 6.53%, 19.40% 오른 4만2400원..."
77,"조현아 ""경영참여"" 발언에...한진칼 등 관련주 '급등'",조현아 전 대한항공 부사장이 23일 조원태 한진그룹 회장을 향해 비판을 내뱉는 동시에 경영에 참여할 속내를 비춘 이후 한진칼 등 한진그룹주 주가가 강세를 보였다. 이처럼 한진그룹 남매간 갈등이 불거지면서...
78,내년 총선 앞두고 들썩이는 `정치 테마주`…투자 주의보,"이낙연 국무총리, 황교안 자유한국당 대표, 박원순 서울시장 등 정치인들의 행보에 학연·지연·혈연으로 묶인 관련주가 롤러코스터를 타는 것이다. 30일 금융투자업계에 따르면 이낙연 국무총리 관련주로 거론되는..."
79,"올해 5G 관련주 43% 급등, 통신사 주가 하락…내년 상승 기대",제공|유안타증권 올해 5세대(5G) 이동통신 서비스를 공격적으로 시작하면서 관련 주요 종목이 연초대비 43... 5G 관련주는 지난 4월 5G 개통 이후 상승세를 보이고 있다. 삼성증권이 5G관련 10개 주요 종목 주가의 평균...
80,정세균 총리 지명에 관련주 급등…수산중공업 '신고가',정세균 더불어민주당 의원이 신임 국무총리 후보로 지명됐다는 소식에 관련주가 급등세다. 17일... 수산중공업은 대표적인 정세균 관련주로 꼽힌다. 정석현 수산중공업 회장과 정세균 의원이 압해 정씨 종친으로 알려져...
81,"국영지앤엠, 진영 관련주에서 이낙연 관련주로?…갑작스런 10% 급등에 2000원...","점이 진영 전 장관(서울대, 워싱턴주립대)와 같다는 점에서 진영 관련주로 부각된 바 있다. 그렇지만 최근 이낙연 총리도 서울대 법학대를 졸업하고 동아일보 기자로 재직한 바 있어 이낙연 관련주로 불리고 있다"
82,"화신테크, 주가 상승세 이유는? 황교안 관련주로 불리는 이유",황교안 관련주로 불리는 이유 자동차용 프레스 금형 생산업체 화신테크가 주가 상승세를 보이고 있다.... 전 민정주석이 황교안 대표와 같이 23회 사법시험에 합격해 검사생활을 했기 때문에 관련주로 불리고 있다.
83,그래핀·돼지열병·구충제…테마가 흔든 올해 코스닥,바이오 관련주들이 잇따라 무너지며 힘겨웠던 코스닥 시장의 빈 자리를 ‘테마주’가 차지한 한 해였다.... 그래핀 관련주 중 가장 큰 폭으로 오른 종목은 국일제지(078130)다. 국일제지는 지난해 말 1185원에 불과했던...
