,title,contents
22,"로보로보·로보스타, AI관련주 상승 탄력 어디까지…특히 로보로보 7거래일 연...","로보로보와 로보스타 등 AI 관련주가 상승세다, 로보로보는 25일 코스닥 시장에서 오전 9시33분 현재 전 거래일보다 0.17%(10원) 상승한 5970원에 거래되고 있다. 로보로보는 15일부터 22일까지 6거래일 연속..."
23,"[특징주] 파미셀, 코로나19 백신 근접 '모더나' 관련주로 강세",모더나 관련주로 주목을 받으며 강세다. 19일 오전 9시 13분 현재 파미셀은 전장 대비 3800원(18.63%) 오른 2만4200원에 거래되고 있다. 파미셀은 국내에서 대표적인 모더나 관련주로 분류된다. 미국의 바이오 업체인...
24,모더나 관련주에 쏠린 눈…파미셀 '주목',국내 증시에서는 '파미셀'이 모더나 관련주로 주목된다. 뉴클레오시드의 수요가 늘어날 것으로 기대돼서다. 파미셀은 각종 바이러스 분자진단에 필요한 진단시약과 유전자 치료제의 주원료인 뉴클레오시드를...
25,마스크 관련주 줄줄이 상승세로…모나리자‧웰크론 2% 상승 이어 오공 1% 상승,"마스크 관련주인 오공과 웰크론, 모나리자가 줄줄이 상승세다. 필터 제조업체인 웰크론은 25일 오전 10시37분 현재 코스닥시장에서 전 거래일보다 2.77%(180원) 상승한 6880원에 거래되고 있다. 웰크론은 20일을..."
26,"빅히트, 플레디스 인수설에… 관련주 요동","빅히트엔터테인먼트의 뉴이스트·세븐틴 소속사 플레디스엔터테인먼트 인수합병설에 빅히트 관련주인 초록뱀과 디피씨의 주가가 요동치고 있다. 인수합병이 사실로 확인될 경우 방탄소년단, 여자친구, 뉴이스트..."
27,"에프알텍·케이엠더블유, 5G 관련주 모두 하락 부진…특히 케이엠더블유 1% 하...",5G 관련주인 에프알텍과 케이엠더블유가 하락세다. 에프알텍은 25일 코스닥 시장에서 오전 10시10분... 연속 상승세를 보이다 22일 3.73%의 낙폭을 기록했다. 케이엠더블유는 5G 장비 관련 주식으로 꼽히고 있다.
28,"상보·국일제지, 그래핀 관련주 희비 엇갈려…특히 상보 4거래일 연속 상승세...",그래핀 관련주인 국일제지와 상보의 희비가 엇갈리고 있다. 국일제지는 25일 코스닥 시장에서 오전 10시57분 현재 전 거래일과 동일한 6060원에 거래되고 있다. 국일제지는 19일부터 21일까지 3거래일 연속...
29,"남선알미늄·티케이케미칼, 이낙연 관련주 모두 상승세로…특히 티케이케미칼...",이낙연 관련주로 불리고 있는 남선알미늄과 티케이케미칼이 모두 상승세다. 남선알미늄은 25일 코스피 시장에서 오전 10시53분 현재 전 거래일보다 0.32%(20원) 상승한 6180원에 거래되고 있다. 남선알미늄은...
30,"한창제지·KNN, 황교안·홍정욱 관련주 모두 상승세…특히 KNN 매수세 쏟아지...",15일부터 20일까지 2% 미만의 상승폭을 보이다 21일과 22일 2% 미만의 낙폭을 나타냈다. 한창제지는 최대주주가 황교안 전 자유한국당 당 대표와 성균관대 동문 사이로 알려지면서 황교안 관련주로 불려왔다.
31,"대아티아이 이어 현대로템‧푸른기술, 남북철도 관련주 줄줄이 하락 부진…1~...","남북철도 관련주 푸른기술, 대아티아이에 이어 현대로템이 줄줄이 하락세다. 푸른기술은 25일 오전 9시52분 현재 전 거래일보다 2.45%(400원) 하락한 1만5900원에 거래되고 있다. 푸른기술은 21일을..."
32,"[특징주] 파미셀, 모더나 관련주로 지목되며 '급등'",모더나가 코로나19 백신 임상시험에서 고무적인 성과를 낸 가운데 관련주로 지목되며 매수세가 몰리고 있는 것으로 풀이된다. 파미셀은 각종 바이러스 분자진단에 필요한 진단시약과 유전자 치료제의 주원료인...
33,"'코로나 백신' 모더나 관련주 다시 한번?…설립자 ""우리를 믿어라""",모더나의 이번 입장 표명으로 다시 한번 모더나와 그 관련주의 주가가 뛸 수 있을지 관심이 집중된다. 국내 증시에서는 모더나 관련주로 파미셀이 꼽힌다. 파미셀은 각종 바이러스 진단키트에 쓰이는 유전자...
34,"초록뱀·디피씨, 방탄소년단(BTS) 관련주 모두 상승…특히 초록뱀 4거래일만에...",방탄소년단(BTS) 관련주인 초록뱀과 디피씨가 상승세다. 초록뱀은 25일 코스닥 시장에서 오전 10시1분 현재 전 거래일보다 1.18%(20원) 상승한 1720원에 거래되고 있다. 초록뱀은 20일부터 22일까지 3거래일 연속...
35,[특징주] 동국S&C·유니슨 등 그린뉴딜 관련주 급등,문재인 대통령은 코로나19 사태 속에서 일자리 창출을 위해 추진 중인 '한국판 뉴딜'에 '그린 뉴딜'을 포함하기로 가닥을 잡았다는 소식에 관련주가 급등세를 보이고 있다. 풍력에너지 관련주인 동국S&amp;C는 21일...
36,"파미셀·진원생명과학, 렘데시비르 관련주 이노비오 관련주 희비 엇갈려…특히...",렘데시비르 관련주인 파미셀이 가파른 상승세인 가운데 진원생명과학이 하락세다. 파미셀은 25일 코스닥... 렘데시비르 관련주로는 파미셀이 주목받고 있다. 파미셀은 렘데시비르 주원료인 `뉴클레오시드`를...
37,경제 '재개' 기대감에 상승세 지속…친환경 에너지 관련주↑,에너지 관련주들이 상승하고 있습니다. OCI가 13% 넘게 급등하고 있고 어제 국회 본회의에서 의결된 전동 킥보드 등의 자전거 도로 통행 허용 소식에 자전거 관련주들도 상승하고 있습니다. 업종별로 살펴보면 거래소...
38,"[특징주] 비메모리 관련주, 삼성전자 파운드리 투자 소식에 강세","국내 비메모리 장비 관련주가 삼성전자의 파운드리 생산라인 구축 소식에 강세다. 22일 오전 9시 21분 현재 원익IPS는 전 거래일 대비 1,050원(3.06%) 오른 3만5,350원에 거래 중이다. 같은 시각 에스앤에스텍(4.81%)과..."
39,"파미셀·프로스테믹스, 첨생법 관련주 모두 상승세…특히 파미셀 6거래일 연속...","첨생법 관련주인 파미셀, 프로스테믹스가 모두 상승세다. 파미셀은 25일 오전 9시55분 현재 코스피 시장에서 전 거래일보다 2.18%(500원) 상승한 2만3400원에 거래되고 있다. 파미셀은 18일부터 22일까지 5거래일..."
40,"디피씨·키이스트, 방탄소년단(BTS) 관련주 희비 엇갈려…디피씨 2% 상승 반해...",방탄소년단(BTS) 관련주인 키이스트와 디피씨의 희비가 엇갈리고 있다. 디피씨는 25일 코스닥 시장에서 오전 9시54분 현재 전 거래일보다 1.98%(200원) 오른 1만300원에 거래 중이다. 디피씨는 15일부터 20일까지...
41,"남선알미늄·한창제지, 이낙연·황교안 관련주 모두 소폭 상승…특히 한창제지...",15일부터 20일까지 2% 미만의 상승폭을 보이다 21일과 22일 2% 미만의 낙폭을 나타냈다. 한창제지는 최대주주가 황교안 전 자유한국당 당 대표와 성균관대 동문 사이로 알려지면서 황교안 관련주로 불려왔다.
42,[웰스투어2020]“하반기 주도산업 ‘항암·무더위·의료기기·5G·언택트’”,"항암 관련주로는 지트리비앤티와 메드팩토, 삼일제약을 꼽았다. 그 중 지트리비앤티는 ‘교모세포종... 관련주로는 승일과 후성, 한국콜마를 지목했다. 그 중 승일은 여름 수혜주 뿐 아니라 코로나19 및 수소차..."
43,"비씨월드제약‧신풍제약, 클로로퀸 관련주? 모두 상승세…특히 비씨월드제약 ...","클로로퀸 관련주로는 화일약품, 신풍제약, 일성제약, 비씨월드제약, 유나이티드제약, 일성신약 등이 꼽히고 있다. 이들 업체는 클로로퀸의 원료를 생산하거나 해당 성분이 함유된 항말라리아제 등을 생산하고..."
44,"이월드‧남선알미늄 상승 반해 서원 하락, 이낙연 관련주 희비 엇갈려…특히 ...",이낙연 관련주인 이월드와 남선알미늄이 상승세인데 반해 서원이 하락세다. 이월드는 25일 코스닥 시장에서 오전 9시39분 현재 전 거래일보다 0.72%(30원) 상승한 4215원에 거래되고 있다. 이월드는 이랜드 그룹 계열사...
45,[특징주] '코로나 백신 개발' 소식에 진단키트 관련주 급락,"키트 관련주가 동반 급락하고 있다. 19일 오전 9시6분기준 수젠텍은 전일 대비 4100원(12.42%) 떨어진... 이밖에 랩지노믹스(-12.86%), EDCG(-12.24%), 피씨엘(-8.89%) 등 다른 진단키트 관련주도 하락하고 있다. 앞서..."
46,변화무쌍 주도株…지금 바구니에 담을 주식은 'OOO',전문가들은 새롭게 떠오르고 있는 비대면(언택트) 관련주를 주목하라고 했다. 소외받고 있는 정유 자동차... 하지만 3위에는 바이오 관련주인 삼성바이오로직스가 올라왔다. 지난 1월에는 5위였지만 2단계 상승한...
47,"한국투자증권, 미국 낙폭 과대주‧언택트 관련주 투자랩 출시",한국투자증권은 미국에 상장된 유망 투자 종목을 시장 상황에 맞춰 분할매수하는 '한국투자 미국대표 리턴즈 TOP5랩'과 '한국투자 미국언택트 BIG5랩(USD)'를 출시했다고 20일 밝혔다. 한국투자 미국대표 리턴즈 TOP5랩은...
48,"코스닥, 이틀 연속 '상승' 700선 돌파…주류 관련주↑","시가 총액 상위 종목 살펴보면 혼조세를 보이는 가운데 SK가 자회사 SK바이오팜의 상장 기대감에 5% 가까운 강세를 보이고 있고, 주류 위탁제조를 허용하는 등의 내용을 담은 주류 규제 개선 방안 발표 소식에 관련 주들..."
49,靑 “그린뉴딜 포함시킨다”…친환경 에너지 관련주 강세,"◇ 그린 뉴딜 관련주 정부가 추진 중인 '한국판 뉴딜'에 '그린 뉴딜'이 포함되면서 친환경 에너지 관련주가 강세를 보였습니다. 그린 뉴딜 사업의 구체적인 내용이 결정되지는 않았지만, 대체 에너지 사업 육성책이..."
50,[특징주] 모더나 의구심에…진단키트 관련주 동반 상승,미국 바이오 업체 모더나가 개발 중인 신종 코로나바이러스 감염증(코로나19) 백신에 대한 의구심이 제기된 가운데 전날 동반 하락했던 진단키트 관련주들이 장초반 동반 오름세를 보이고 있다. 모더나 백신...
51,"일양약품‧씨젠, 코로나 관련주 모두 상승세로…일양약품 1% 상승 이어 씨젠 ...",일양약품과 씨젠이 모두 상승세다. 일양약품은 25일 유가증권시장에서 오전 10시40분 현재 전 거래일보다 1.07%(350원) 상승한 3만2950원에 거래되고 있다. 일양약품은 15일부터 20일까지 4거래일 연속 하락세를...
52,"드림시큐리티·라온시큐어, 블록체인 관련주 갑작스런 급등…드림시큐리티 6%...",블록체인 관련주인 라온시큐어와 드림시큐리티가 급등 중이다. 이들 종목은 시간이 지날수록 가파른 상승세다. 라온시큐어는 25일 코스닥 시장에서 오후 1시42분 현재 전 거래일 대비 10.75%(435원)...
53,공인인증서 21년만에 폐지 임박...관련주 '들썩',관련주들 오전부터 강하게 들썩였습니다. 상한가로 직행한 종목들도 눈에 띄는데요. 대표적인 관련주인 라온시큐어는 전자서명 서비스를 병무청 등에 적용하는 기업으로서 관심을 받고 있습니다. 아톤은 핀테크 보안...
54,"이뮨메드 관련주, SV인베스트먼트 이어 마크로젠‧우노앤컴퍼니 지지부진…특...",이뮨메드 관련주인 SV인베스트먼트에 이어 마크로젠과 우노앤컴펀니의 주가가 지지부진하다. SV인베스트먼트는 25일 코스닥 시장에서 오전 9시21분 현재 전 거래일보다 0.31%(10원) 하락한 3170원에 거래되고 있다....
55,[한눈에 뉴스] 스타벅스 '서머 레디백' 인기… 렘데시비르 관련주 화제,▶렘데시비르 관련주가 화제다. 미국 국립보건원(NIH)은 최근 미국 제약사 길리어드 사이언스의 신종 코로나바이러스 감염증(코로나19) 치료제인 렘데시비르가 효과를 보였다고 발표했다. NIH는 뉴잉글랜드 의학저널에...
56,"안트로젠‧코미팜, 코로나 관련주 모두 하락세로…코미팜 1% 하락 이어 안트로...",코미팜과 안트로젠이 모두 하락세다. 코미팜은 25일 코스닥 시장에서 오전 10시44분 현재 전 거래일보다 1.29%(250원) 하락한 1만9150원에 거래되고 있다. 코미팜은 15일부터 20일까지 4거래일 연속 하락세를 보이다...
57,"유나이티드제약‧일성신약, 클로로퀸 관련주? 모두 상승세로…특히 유나이티드...","클로로퀸 관련주로는 화일약품, 신풍제약, 일성제약, 비씨월드제약, 유나이티드제약, 일성신약 등이 꼽히고 있다. 이들 업체는 클로로퀸의 원료를 생산하거나 해당 성분이 함유된 항말라리아제 등을 생산하고..."
58,"텔콘RF제약‧파미셀, 코로나 관련주? 희비 엇갈려…텔콘RF제약 2% 하락 반해 ...",텔콘RF제약과 파미셀의 희비가 엇갈리고 있다. 텔콘RF제약은 25일 코스닥 시장에서 오전 9시57분 현재 전 거래일보다 2.27%(110원) 하락한 4735원에 거래되고 있다. 텔콘RF제약은 20일과 21일 2% 미만의 상승폭을...
59,"""코로나 항체 생겼다""…美서 20% 뛴 백신업체 모더나…관련주는?",백신 관련주도 미국 증시에서 상승세를 탔다. 모더나와 마찬가지로 백신 물질 임상 시험 중인 이노비오도 이날 미국 증시에서 전일 대비 5.51% 오른 주당 14.17달러에 마감했다. 국내 증시에서는 모더나 관련주로...
60,"길리어드 렘데시비르 '코로나19 치료 효과 있지만 충분치는 않아'...파미셀, ...","이에 따라 렘데시비르 관련주도 다시 주목받고 있다. 파미셀은 렘데시비르 주원료인 `뉴클레오시드`를 생산하고 있어 렘데시비르 관련주로 불린다. 파미셀과 함께, 엑세스바이오, 에이프로젠제약, 신풍제약..."
61,"유니온머티리얼 유니온 노바텍 주가 초반 강세, 희토류 관련주 주목","유니온머티리얼, 유니온, 노바텍 등 희토류 관련 기업들 주가가 장 초반 오르고 있다. 미국과 중국의 갈등이 커지면서 희토류 관련 종목에 수요가 몰리고 있다. 유니온머티리얼 로고. 22일 오전 9시40분 기준..."
62,"대만 증시, 상승 마감...반도체 설계개발주 롄파과기, 대만고속철, 케이스주 ...","반도체 설계개발주 롄파과기, 대만고속철, 케이스주 커청 등이 3% 이상 뛰면서 장을 끌어올렸다. 반면 광학렌즈주 다리광전은 매물에 소폭 밀렸다. 난야과기 등 DRAM 관련주, 대만 플라스틱 등 플라스틱주도 하락했다."
63,"신풍제약‧오상자이엘, 코로나 관련주 모두 상승세로…오상자이엘 1% 상승 이...","신풍제약과 오상자이엘이 모두 상승세다. 오상자이엘은 25일 코스닥 시장에서 오전 9시23분 현재 전 거래일보다 0.87%(100원) 상승한 1만1600원에 거래되고 있다. 오상자이엘은 20일과 21일 1.75%, 1.29%의..."
64,"[비즈 스톡] 디피씨ㆍ초록뱀, 방탄소년단(BTS) 관련주 일제히 상승…빅히트X플...","빅히트 관련주인 디피씨, 초록뱀의 주가가 동반 상승했다. 디피씨는 25일 오후 2시 15분 기준 전장대비 3.96... (BTS) 관련주로 꼽힌다. 초록뱀 또 다른 관련주인 초록뱀의 주가는 전장대비 1.76%(30원) 상승한 1,730원이다...."
65,[특징주] 이재용·정의선 회동에 2차전지 관련주 급등세,"삼성그룹과 현대차그룹의 전기차 사업 협력 기대감에 13일 장중 2차전지 관련주가 일제히 강세를 보였다.... 같은 시각 에코프로비엠(18.41%), 일진머티리얼즈(7.75%), 천보(7.41%), 포스코케미칼(6.56%) 등 2차전지 관련주도..."
66,공인인증서 '폐지' 라온시큐어 등 관련주 뭐있나?,"공인인증서 '폐지' 라온시큐어 등 관련주 뭐있나? 공인인증서 폐지 (사진=SBS CNBC 영상 캡처) 21년간 국내... 관련주로는 한국정보인증, 한국전자인증, 라온시큐어, 드림시큐리티, 아톤, 이니텍 등이있다. 이들은 공인인증서..."
67,지노믹트리‧진매트릭스 코로나 관련주 모두 하락세로…특히 진매트릭스 매도...,지노믹트리와 진매트릭스가 하락세다. 지노믹트리는 25일 코스닥 시장에서 오전 10시26분 현재 전 거래일보다 0.28%(50원) 하락한 1만7750원에 거래되고 있다. 지노믹트리는 20일을 제외하고 15일부터 22일까지 4...
68,"바이오니아‧씨젠, 코로나 진단키트 관련주 희비 엇갈려…바이오니아 1% 하락...",바이오니아와 씨젠의 희비가 엇갈리고 있다. 바이오니아는 25일 코스닥 시장에서 오전 9시59분 현재 전 거래일보다 1.17%(150원) 하락한 1만2650원에 거래되고 있다. 바이오니아는 21일 1.18%의 낙폭을 나타낸...
69,'나파모스타트' 관련주 일제히 급등,"발표되면서 관련주(株)들이 일제히 들썩였다. 15일 뉴지랩은 10.75% 오른 1만7000원에 장을 마쳤다. 이틀 새 36.... 나파모스타트 관련주로 꼽히는 제일약품과 제일파마홀딩스, 명문제약은 이날 상한가로 치솟았다...."
70,中 4월 주택 가격에 '상승' 가닥…라면 관련주↑,"이번 주 예정돼있는 굵직한 이벤트들을 앞두고 국내 증시가 보합권에서 움직이는 모습이었지만 중국의 4월 주택 가격 상승세가 이어지면서 코스피, 코스닥 모두 상승으로 가닥을 잡아가고 있습니다. 코스피가 1940선을..."
71,"[특징주] 고려제약, 어린이 괴질 관련주 상승에 19% 급등",세계 각국에서 이른바 '어린이 괴질' 발병 사례가 나오면서 고려제약 등 제약주들이 상승하고 있다. 25일 오전 9시39분 고려제약은 전일대비 1810원(19.91%) 오른 1만900원에 거래 중이다. 고려제약의 최근 1주일간...
72,공인인증서 21년만에 폐지...한국전자인증등 관련주 주목,관련주 주목   인터넷 공간에서 본인을 증명하는 전자서명 수단으로 널리 쓰여온 공인인증서가 21년만에 역사 속으로 사라지게 됐다. 이에따라 민간 전자서명 업체들의 무한경쟁에 돌입하게 됐으며 관련주도 주목을...
73,[특징주] '그린 뉴딜' 정책 기조 발표에 재생에너지 관련주 급등,'그린 뉴딜' 정책 기조 발표에 재생에너지 관련주 급등 정부의 '한국판 뉴딜'에 '그린 뉴딜'이 포함되면서 친환경 재생에너지 관련주가 21일 장중 강세를 보이고 있다. 이날 오전 10시 16분 코스닥시장에서...
74,그린뉴딜 관련주 '풍국주정' 20.92% '급등',그린뉴딜 관련주 '풍국주정' 20.92% '급등' 그린뉴딜 관련주 '풍국주정' 20.92% '급등' 그린뉴딜 관련주 '풍국주정'이 급등세다. 풍국주정은 21일 오전 10시 20분 기준 20.92%(4300원) 상승한 2만4850원에 거래되고 있다....
75,"미-중 갈등 격화 속...국내 희토류 관련주, '장중 급등'",22일 증시에서 희토류 관련주들이 장중 강세다. 미-중 갈등 격화 소식이 관련주들의 투자심리에 영향을 미치고 있다. 한국거래소에 따르면 희토류 관련주 가운데 유니온이 전일 대비 8.13% 상승한 6920원에 거래 중이다....
76,文정부 ‘탈원전’에도 숨죽인 신재생에너지株...그린뉴딜은 진짜 수혜일까,"문재인 정부가 추진 중인 한국판 뉴딜에 ‘그린 뉴딜’이 포함되면서 신재생에너지 관련주가 연일 들썩이고... 다른 태양광 관련주인 신성이엔지(-3.54%), 한화솔루션(-3.33%) 등도 약세였다. 풍력 관련주인 유니슨과 동국S..."
77,"[서울와이어 20일 모닝브리핑]뉴욕증시,모더나 백신 의구심 다우지수 1.59%↓...","뉴욕증시,모더나 백신 의구심 다우지수 1.59%↓....관련주 향방은? @뉴욕증시, 코로나 백신 의구심 나스닥... @모더나 코로나19 백신 의구심 진단키트등 관련주 향방 초미관심 미국 뉴욕증시는 미국 바이오기업..."
78,코로나發 원격의료 드라이브...관련주 주목,[사진=연합뉴스]  신종 코로나바이러스 감염증(코로나19) 사태를 계기로 원격의료에 대한 정부의 방침이 '적극 검토'로 돌아서며 관련주가 주목받고 있다. 17일 금융투자업계에 따르면 최근 김용범 기획재정부 제1차관은...
79,[특징주] '코로나 백신 개발' 소식에 손 소독제 관련주 하락,미국 바이오 업체 모더나가 개발 중인 코로나19 백신이 효과를 보였다는 소식에 손 소독제 관련 주가 장 초반 하락세다. 19일 한국거래소에 따른 이날 오전 9시15분 기준 한국알콜은 전일 대비 850원(5.31%) 떨어진...
80,장중 코로나 관련주...씨젠 · 파미셀 '강세' vs 신풍제약 '하락',"/사진=뉴시스  22일 증시에서 코로나 관련주들이 순환매를 보이는 가운데 씨젠, 수젠텍 등 일부... 미국 바이오업체 모더나 관련주로 꼽혔던 파미셀도 같은 시각 0.68% 오른 2만2000원에서 움직이고 있다. 장중..."
81,"[특징주] 文 '그린 뉴딜' 발표에, 꿈틀대는 신재생에너지 관련주",가야 할 길임이 분명하다”며 한국형 뉴딜 정책에 그린 뉴딜을 포함하겠다고 밝힌 바 있다. 이에 따라 친환경에너지 관련주가 정책 수혜를 입을 것이라는 기대감이 형성되면서 관련 주가가 급등한 것으로 해석된다.
82,[5스타 오후 장 투자전략] 공인인증서 21년만에 폐지?…관련주 전략은,한국전자인증 등 강세 ◇ 오후장 투자전략 - 美·中 무역 전쟁 재점화 가능성 - 시장 반등시 IT 장비주 관심 → 하락시 비대면·언컨택 관련주 저가 매수 전략 (자세한 내용은 동영상을 시청하시기 바랍니다.) CNBCbiz팀 기자
83,"[특징주] 코로나19 진단키트 관련주, 백신 개발 임박 소식에 약세",미국 바이오 업체 모더나가 신종 코로나바이러스 감염증(코로나19) 백신 개발에 근접했다는 소식에 진단 키트 관련주가 약세다. 19일 오전 9시 28분 현재 수젠텍은 전장 대비 2850원(8.48%) 떨어진 3만150원에 거래...
