,title,contents
20,"스마트폰 출하량, 코로나19 확산…전년동기比 7% 감소",◇ IT관련주 코로나19의 확산으로 지난달 스마트폰 출하량이 전년 동기보다 7% 감소한 것으로 나타났습니다.... ◇ 백화점 관련주 코로나19로 유통업계 역시 몸살을 앓고 있습니다. 확진자가 다녀갔던 백화점과 대형...
21,BTS 화려한 컴백 속...디피씨 등 일부 관련주 '장중 약세' vs 키이스트는 '껑...,"최근 BTS 컴백과 관련해 관련주들이 테마를 형성한 가운데 이날 관련주들의 장중 주가는 혼조세를 나타내 눈길을 끌고 있다. 초이스경제는 그러나 ""이 기사는 단순한 참고용 자료로만 활용되길"" 강력 희망한다. 특히..."
22,[아주증시포커스] 코로나19 관련주 고점 찍었나… 최대주주 주식 매도,이보미 기자 lbm929@ajunews.com ◆아주경제 주요 뉴스 ▷ ​코로나19 관련주 고점 찍었나… 최대주주 주식 매도 -코로나19 확산으로 관련주가 급등하자 기업들의 최대주주들이 잇따라 지분을 매각하고 있어 -29일...
23,파루 상승 반해 케이엠 갑작스런 6% 급락…백신‧마스크 관련주 희비 엇갈려,백신 관련주인 파루와 마스크 관련주인 케이엠의 희비가 엇갈리고 있다. 파루는 24일 오전 10시36분 현재 전 거래일보다 3.39%(120원) 상승한 3660원에 거래되고 있다. 파루는 17일부터 20일까지 4거래일 연속...
24,"[특징주] 원전 관련주, 바라카 원전 1호기 운전허가 소식에 강세","원전 관련주가 아랍에미리트(UAE) 원자력규제청(FANR)이 중동 첫 원자력발전소인 바라카 원전 1호기의... 코스닥 시장에서는 원전 관련주의 상승폭이 더 가파르다. 보성파워텍(19.35%)와 우리기술(13.04%), 오르비텍..."
25,"윤석열 관련주 모베이스전자‧서연, 희비 엇갈려…특히 서연 3% 낙폭",윤석열 관련주의 희비가 엇갈리고 있다. 모베이스전자는 24일 코스피 시장에서 오전 10시32분 현재 전... 동문이라는 소문 때문에 윤 총장 관련주로 꼽혀왔다. 윤석열 총장은 충암고등학교과 서울대 법대를 졸업했다.
26,마스크 관련주 급락 넘어 폭락까지…모나리자 이어 케이엠 15% 폭락,마스크 관련주인 모나리자와 케이엠이 급락에 폭락 중이다. 모나리자는 24일 오후 1시40분 현재 코스닥시장에서 전 거래일보다 9.61%(790원) 하락한 7430원에 거래되고 있다. 모나리자는 시간이 지날수록 가파른...
27,"쌍방울, 마스크 관련주 지지부진…케이엠 급락 이어 보합세",마스크 관련주인 케이엠이 급락 중인 가운데 쌍방울이 상승세다. 쌍방울은 24일 코스피 시장에서 오전 10시35분 현재 전 거래일보다 0.47%(5원) 상승한 1065원에 거래되고 있다. 쌍방울은 17일부터 19일까지 3거래일...
28,[특징주] 방탄소년단 컴백 기대감에 관련주 강세,그룹 방탄소년단(BTS)의 컴백에 대한 기대감에 17일 장중 관련주가 강세를 보였다. 이날 오전 9시 56분 현재 주식시장에서 디피씨는 전 거래일보다 16.83% 오른 1만1천800원에 거래됐다. 디피씨의 자회사인...
29,"방탄소년단(BTS) 관련주 넷마블·키이스트, 모두 상승세로…특히 키이스트 급...",방탄소년단(BTS) 관련주인 넷마블과 키이스트가 상승세다. 넷마블은 24일 코스피 시장에서 오전 9시25분 현재 전 거래일보다 0.76%(700원) 상승한 9만3000원에 거래되고 있다. 넷마블은 17일부터 21일까지 5거래일...
30,코로나19 관련주 고점 찍었나… 최대주주 주식 매도,양성모 기자 paperkiller@ajunews.com 코로나19의 확산으로 관련주가 급등하자 해당 기업들의 최대주주들이... 특히 코로나19 관련주들의 급등세가 이어져온 만큼 급락 가능성은 더욱 높은 상태다. 한 증권사 스몰캡...
31,"대우부품·미코, 수소차 관련주 희비 엇갈려…특히 대우부품 3% 낙폭",수소차 관련주인 대우부품과 미코의 희비가 엇갈리고 있다. 대우부품은 24일 코스피 시장에서 오전 10시15분 현재 전 거래일보다 3.21%(80원) 하락한 2410원에 거래되고 있다. 대우부품은 21일 5.32%의 낙폭을...
32,마스크 관련주 급락 넘어 이제 폭락…오공·웰크론·모나리자 줄줄이 12~19% ...,"마스크 관련주인 웰크론과 오공, 모나리자가 모두 폭락 중이다. 이들 종목은 오후 1시께부터 가파른 하락세를 보이면서 폭락하고 있다. 필터 제조업체인 웰크론은 24일 오후 2시18분 현재 코스닥시장에서 전..."
33,"KNN·한창제지, 홍정욱·황교안 관련주 희비 엇갈려…특히 KNN 2% 낙폭","한창제지는 19일과 20일 0.93%, 5.04%의 낙폭을 나타낸 뒤 21일 보합 마감했다. 한창제지는 최대주주가 황교안 자유한국당 당 대표와 성균관대 동문 사이로 알려지면서 황교안 관련주로 불려왔다."
34,"서원‧SDN, 이낙연 관련주 하락 흐름…특히 SDN 11거래일 연속 하락세에 4% 낙...",이낙연 관련주인 서원과 SDN가 모두 하락세다. 서원은 24일 코스닥 시장에서 오전 10시44분 현재 전... SDN은 이낙연 전 국무총리와 광주제일고 동문이 회사 임원으로 재직 중이라는 이유로 이낙연 관련주로...
35,마스크 관련주 급등 멈추고 지지부진…오공·웰크론 이어 모나리자까지,"마스크 관련주인 웰크론과 오공, 모나리자가 강보합이다. 필터 제조업체인 웰크론은 24일 오전 9시13분 현재 코스닥시장에서 전 거래일보다 1%(90원) 상승한 9110원에 거래되고 있다. 웰크론은 13일부터 20일까지..."
36,안철수 관련주 이어 이낙연 관련주 하락 부진…특히 안랩 가파른 하락세에 3%...,안철수 관련주로 불리고 있는 안랩과 써니전자가 하락세인데 이어 이낙연 관련주가 하락세다. 안랩은 24일 코스닥 시장에서 오전 10시20분 현재 전 거래일보다 3.49%(2200원) 하락한 6만900원에 거래되고 있다. 안랩은...
37,"오공·우정바이오, 마스크‧음압병실 관련주 오후 갑작스런 급락…특히 우정바...",음압병실 관련주인 우정바이오와 마스크 관련주인 오공이 급락 중이다. 우정바이오는 24일 오후 2시40분 현재 전 거래일보다 8.11%(730원) 하락한 8270원에 거래되고 있다. 우정바이오는 급등세를 보이다 오후...
38,"케이엠더블유·에프알텍, 5G 관련주 가파른 하락…특히 에프알텍 5% 낙폭까지",5G 관련주인 에프알텍과 케이엠더블유가 가파른 하락세다. 에프알텍은 24일 코스닥 시장에서 오전... 17일부터 21일까지 5거래일 연속 하락세다. 케이엠더블유는 5G 장비 관련 주식으로 꼽히고 있다.
39,"""코로나19로 생활 양식 변화 관련주 주목해야""-한국투자증권","한국투자증권은 20일 신종 코로나바이러스 감염증(코로나19)이 확산되면서 투자 심리가 위축돼 국재 증시 변동성이 확대됐다며 인터넷서비스, 게임, 건강기능식품 등 생활 양식 변화 관련주를 주목하라고 조언했다...."
40,"한창제지·국영지앤엠, 황교안·이낙연 관련주 희비 엇갈려…특히 국영지앤엠...",이낙연 관련주로 불리는 국영지앤엠은 24일 코스피 시장에서 오전 10시3분 현재 전 거래일보다 3.89... 한창제지는 최대주주가 황교안 자유한국당 당 대표와 성균관대 동문 사이로 알려지면서 황교안 관련주로...
41,"파루·오공, 백신‧마스크 관련주 모두 상승세…오공 하락 하루만에 상승 탄력...",백신 관련주인 파루와 마스크 관련주인 오공이 상승세다. 파루는 24일 오전 9시34분 현재 전 거래일보다 0.28%(10원) 상승한 3550원에 거래되고 있다. 파루는 17일부터 20일까지 4거래일 연속 상승세를 보이다 21일 2....
42,"[특징주] 테슬라 관련주, 테슬라 목표가 상향 소식에 강세",테슬라 관련주가 테슬라의 목표주가가 상향됐다는 소식에 강세다. 19일 오전 9시 6분 현재 계양전기는... 2차전지 관련주인 삼성SDI(1.65%)와 SK이노베이션(0.73)도 상승 흐름이다. 18일 CNBC에 따르면 모건스탠리는...
43,"디피씨·초록뱀, 방탄소년단(BTS) 관련주 희비 엇갈려…특히 디피씨 급락서 낙...",방탄소년단(BTS) 관련주인 초록뱀과 디피씨의 희비가 엇갈리고 있다. 초록뱀은 24일 코스닥 시장에서 낮 12시35분 현재 전 거래일보다 2.27%(40원) 상승한 1800원에 거래되고 있다. 초록뱀은 오르락내리락하다...
44,"이낙연 관련주 티케이케미칼·남선알미늄, 하락 수렁 어디까지…특히 남선알미...",이낙연 관련주로 불리고 있는 남선알미늄과 티케이케미칼이 6거래일 연속 하락세다. 남선알미늄은 24일... SM그룹 삼환기업의 이계연 대표이사가 이낙연 전 총리의 친동생이라는 이유로 이낙연 관련주로 불리고 있다.
45,"국일제지·상보, 그래핀 관련주 모두 하락세로…특히 상보 가파른 하락세로 5...",그래핀 관련주인 국일제지와 상보가 하락세다. 국일제지는 24일 코스닥 시장에서 오전 10시27분 현재 전 거래일보다 0.36%(20원) 하락한 5490원에 거래되고 있다. 국일제지는 19일을 제외하고 12일부터 20일까지 3...
46,"KNN‧고려산업, 홍정욱 관련주 모두 하락세로…특히 고려산업 5거래일 연속 하...",홍정욱 관련주로 불리우는 KNN과 고려산업이 하락세다. KNN은 24일 코스닥 시장에서 오전 10시1분 현재 전 거래일보다 2.46%(30원) 하락한 1190원에 거래되고 있다. KNN은 19일 1.56%의 상승폭을 기록한 뒤 20일과...
47,[급등락주 짚어보기] 코로나19 공포에 식품ㆍ택배ㆍ금 관련주 ‘上’,코로나19 확산 공포로 집으로 간편식을 배송받는 수요가 늘어날 것으로 기대돼 식품 및 택배 관련주가 급등했다. 이날 식품 관련주인 CJ씨푸드는 전 거래일보다 29.98 오른 3945원에 거래를 마쳤다. CJ씨푸드1우는 28.16...
48,"조현아 주주연합, 한진칼 지분 추가 매입 소식에 관련주 강세",조현아 전 대한항공 부사장 주주연합이 한진칼(180640)의 지분을 추가 매입했다는 소식에 20일 관련주들이 강세를 보이고 있다. 이날 오전 9시 23분 현재 한진칼은 전날보다 3.43% 오른 5만1300원에 거래되고...
49,저가 매수세 유입 '상승 출발'…테슬라 관련주 강세,시가 총액 상위 종목 살펴보면 혼조세를 보이는 가운데 테슬라 관련주가 테슬라의 목표주가가 상향됐다는 소식에 강세를 보이고 있습니다. 센트랄모텍이 8% 넘게 오르고 있습니다. 또 코스닥 시장에서는 쌍용 정보통신이...
50,코스피 소폭 상승 마감…반도체 관련주 ↑,반도체 관련 주들이 상승했습니다. 네패스는 11% 넘게 급등했고 한화시스템은 보통주 1주당 310원의 현금... 오늘도 관련주들이 상승했습니다. 마스크 관련주들은 대부분 상한가로 거래를 마쳤습니다. 반면 코스닥...
51,코스피 1% 넘게 하락…'원전' 관련주 상승세,한진그룹 관련주가 약세를 보이고 있습니다. 반면 아랍에미리트가 한국에 수출한 바라카 원전 1호기의 운영 허가를 승인했다는 소식에 원전 관련 주들은 상승하고 있습니다. 에너토크가 상한가를 기록 중에...
52,지역사회 감염 시작한 '코로나19'에 관련주 급등,"마스크 관련주가 강세를 보였다. 20일 MH에탄올은 전 거래일보다 1900원(29.92%) 오른 8250원에 거래를 마쳤다.... 마스크 관련주인 모나리자(12.52%), 백신 개발 업체 진원생명과학(7.35%) 등도 강세였다. 정부는 코로나19가..."
53,"코스피, 상승폭 반납…'마스크 관련주' 급등세 이어져",국내에서 코로나19 확진자가 급증하면서 국내 증시가 여전히 뚜렷한 방향을 잡지 못하는 수요일장입니다. 코스피는 오전에 상승폭을 반납하고 보합권에서 움직이고 있고 코스닥은 680선마저 위태로운 모습입니다. 이...
54,코로나19 추가 확진자 발생에 진단시약 관련주 강세,［메디컬투데이 손수경 기자］ 코로나19 추가 확진자가 발생하면서 코로나19 진단시약 관련주들이 강세다. 18일 오전 11시 54분 현재 씨젠은 전 거래일 대비 20.88%(6400원) 오른 3만7050원에 거래되고 있다. 씨젠이 최근...
55,"[특징주] ""개그맨 김철민, 개 구충제 복용 5달째..뇌MRI 정상""..관련주 강세",지난해 폐암 말기(4기) 진단을 받은 개그맨 겸 가수 김철민이 동물용 구충제(일명 개 구충제)인 펜벤다졸 복용 5개월째에 받은 뇌 MRI 검진 결과를 공개하면서 관련주들이 동반 강세다. 20일 오전 10시 14분 현재...
56,"마스크 관련주 케이엠‧모나리자, 코로나19 확산에도 희비 엇갈려…특히 케이...",마스크 관련주인 오공에 이어 케이엠과 모나리자의 희비가 엇갈리고 있다. 케이엠은 24일 오전 9시18분 현재 코스닥 시장에서 전 거래일보다 5.18%(800원) 하락한 1만4650원에 거래되고 있다. 케이엠은 13일부터...
57,'코로나19' 확산세에 MH에탄올·한국알콜 등 손 소독제 관련주 '껑충',신종 코로나 바이러스 감염증(코로나19)이 빠르게 확산되면서 손 소독제 관련주가 강세를 보이고 있다.... 이는 국내에 코로나19 확진자가 늘면서 손 소독제 관련주들이 영향을 받은 것으로 풀이된다. 이들...
58,[특징주] '코로나19' 확산 우려… MH에탄올·한국알콜 등 손소독제 관련주 강...,신종 코로나 바이러스 감염증(코로나19)이 빠르게 확산되면서 손소독제 관련주가 강세를 보이고 있다.... 이는 국내에 코로나19 확진자가 늘면서 손소독제 관련주들이 영향을 받은 것으로 풀이된다. 이날...
59,"기생충 열풍, 관련주 빛 좋은 개살구될라",&lt;앵커&gt; 아직까지는 기생충이 이들 관련주 실적을 크게 끌어올리지는 못 했죠? &lt;기자&gt; 그렇습니다. 바른손이앤에이는 지난 7일 지난해 184억원의 영업적자가 발생했다고 공시했습니다. 지난해 기생충이 국내에서 흥행을...
60,"방탄소년단(BTS) 관련주 초록뱀·키이스트, 방탄소년단 기자회견 앞두고 갑작...",방탄소년단(BTS) 관련주인 초록뱀과 키이스트가 급등 중이다. 초록뱀은 24일 코스닥 시장에서 오후 1시34분 현재 전 거래일보다 7.95%(140원) 상승한 1900원에 거래되고 있다. 초록뱀은 오르락내리락하다 오후 1시께부터...
61,"케이엠·진원생명과학, 마스크‧백신 관련주 희비 엇갈려…케이엠 10% 급락 반...",마스크 관련주인 케이엠과 백신 관련주인 진원생명과학의 희비가 엇갈리고 있다. 케이엠은 24일 낮 12시49분 현재 전 거래일보다 9.71%(1500원) 하락한 1만3950원에 거래되고 있다. 케이엠은 시간이 지날수록...
62,[특징주] '코로나19' 확산에 공기청정기 판매 급증...관련주↑,"'코로나19' 확산 우려에 공기청정기 판매량이 급증한 것으로 나타나면서 관련주들이 오름세다. 20일 오후 1시 52분 현재 오텍은 전일대비 10% 급등세를 기록중이다. 이밖에 웅진코웨이, 성호전자 등이 동반 상승세를..."
63,"[특징주] 코로나19, 지역사회 감염 확산…관련주 급등","신종 코로나 바이러스 감염증, 코로나19가 지역사회 감염으로 전파되기 시작하면서 손소독제와 마스크 관련주가 장 초반 강세 흐름을 나타내고 있다. 21일 오전 9시10분 현재 MH에탄올은 전 거래일보다 2,250원(27.27..."
64,갤럭시Z플립 완판 행진…관련株 코로나 뚫고 상승세,"19일 한국거래소에 따르면 최근 1주일(11~18일)간 폴더블폰 관련주로 꼽히는 KH바텍은 2만1450원에서 2만5500원으로 18.9% 상승했다. 또다른 관련주인 세경하이테크(14.6%)을 비롯해 서진시스템(6.7%), 파인테크닉스(4.0..."
65,"한국거래소 ""기생충 관련주 '과열'…투자주의""",한국거래소가 영화 '기생충' 관련 종목들의 주가가 단기간 급등함에 따라 투자자들의 주의가 필요하다고 당부했다. 거래소는 13일 바른손이앤에이와 바른손을 주가 급등에 따른 투자경고종목으로 지정한다고 공시했다....
66,'57% 등락' 신종코로나 관련주…금융당국 '현미경' 들이댄다,관련주(株)의 허위 루머 등에 대해 엄정 대응하기로 했다. 최근 신종 코로나바이러스 확산으로 인해 일부 종목의 주가가 급등락하면서 일반 투자자의 추종매매에 따른 피해 우려가 제기되면서다. ◇ 신종 코로나 관련주...
67,[특징주] 코로나19 심각 상향에… 마스크‧손소독제 관련주 상승세,코로나 바이러스 감염증(코로나19) 확진자가 600명을 넘어서면서 마스크와 손소독제 관련 종목들이 상승세를 보이고 있다. 24일 오전 9시 55분 기준 손소독제 원료 생산업체 MH에탄올은 27.57% 상승한 1만3650원...
68,[특징주] 코로나19 확진자 급증에 관련주 줄줄이 상한가,국내에서 신종 코로나바이러스 감염증(코로나19) 추가 확진자가 대거 발생했다는 소식에 19일 마스크 업체와 의료기기 업체 등 코로나19 관련주 주가가 급등했다. 이날 주식시장에서 깨끗한나라는 가격제한폭(30.00...
69,[특징주] ‘코로나19’ 확산세에 택배 관련주 ‘급등’,이투데이=이다원 기자 | 코로나19(신종 코로나바이러스 감염증) 확산세에 택배 관련주가 강세다. 24일 오전 9시 47분 현재 동방은 가격제한폭인 29.90% 오른 2650원에 거래되고 있다. 동방은 쿠팡과 전담 운송사 계약을...
70,[특징주] 코로나19 확산세에 손세정제·마스크 관련주 급등,코로나19 확산세에 손세정제·마스크 관련주 급등 코로나19의 폭발적인 확산에 따라 손소독제와 마스크 관련주가 급등하고 있다. 21일 오전 9시 35분 현재 MH에탄올은 유가증권시장에서 전 거래일대비 29.7% 오른...
71,‘코로나19’ 지속 확산세…이수화학 등 손소독제 관련주 일제히 강세,코로나19가 지속적으로 확산하는 가운데 손소독제 원료를 생산하는 에탄올 관련주들이 수혜 기대감에 일제히 강세다.21일 오후 1시25분 현재 MH에탄올은 전날 대비 가격제한폭(29.7%)까지 오른 1만700원에 거래되고...
72,'코로나19' 추가 확진자 발생…진단시약 관련주 '들썩',신종 코로나바이러스 감염증(코로나19) 신규 환자가 발생하면서 코로나19 진단시약 관련주들이 강세를 보이고 있다. 18일 오전 9시 16분 현재 씨젠은 6750원(22.02%) 급등한 3만7400원에 거래 중이다. 씨젠은 지난 12일...
73,'코로나 19' 확진자 증가에 관련주 상한가 기록,주식시장에서 관련주들의 주가가 일제히 급등했다. 20일 한국거래소에 따르면 손소독제 주재료인 에탄올 관련주로 꼽히는 MH에탄올(023150)은 이날 상한가로 장을 마쳤다. MH에탄올 종가는 전 거래일보다 1900원(29....
74,[특징주] 코로나19 확진자 급증에 마스크 관련주 '급등',"신종 코로나바이러스 감염증(코로나19) 확진자가 급증하면서 마스크 관련 업체들의 주가가 장 초반 급등세를 나타내고 있다. 20일 오전 9시2분 현재 모나리자는 전 거래일보다 840원(11.81%) 급등한 7,950원에 거래되고..."
75,"[특징주] 흥국화재 관련주, 황교안 테마주 부각에 급등","흥국화재 관련주가 황교안 미래통합당 대표 관련 테마주로 부각되며 급등세다. 19일 오전 9시7분 현재 흥국화재 우선주는 전일 대비 700원(10.22%) 오른 7,550원에 거래 중이다. 이 종목은 전날 상한가를 기록한 이후..."
76,[특징주] 코로나19 확산에 손소독제 관련주 강세,"49%), 창해에탄올(004650)(14.94%)도 전날에 이어 다시 강세를 보이고 있다. 최근 대구·경북 지역을 중심으로 코로나19 확진자 수가 늘어나면서 증권가에서는 관련 주 수혜가 예상된다는 전망이 나온다."
77,새 역사 쓴 '기생충' 관련주 들썩,등 관련주가 증권시장에서 재차 주목받고 있다. 이 가운데 제작사인 바른손이앤에이 자회사인 바른손... 영화 '기생충' 관련주 가운데 바른손은 바른손이앤에이가 최대주주다. 바른손이앤에이는 게임 개발 및 영화...
78,[5스타 오후 장 투자전략] 코로나19 확진자 증가…관련주 대응은?,"방탄소년단, 빌보드 월드 앨범 6개 차트인 → 손오공·초록뱀 상승세 ◇ 오후장 투자전략 - 코로나19, 불특정한 감염경로 환자 발생 → 국내 증시 제한적 상승 예상 - 핀테크·IT·BTS 관련주 단기적 관심 CNBCbiz팀 기자"
79,[특징주] 코로나19 확산에 관련주 '급등'...'오공' 올해에만 260% 급상승,"21일 청년일보에서 코로나 관련주를 분석한 결과 오공은 지난해말 3,375원이었던... [표] 올해 코로나 관련주 등락현황 종목명 2019.12.30 2020.02.21 올해 등락폭 올해 등락율 시총(조)..."
80,[특징주] 미국 T모바일·스프린트 합병승인에 5G 관련주 강세(종합),5G 관련주들이 12일 강세를 보였다. 이날 주식시장에서 이노와이어리스는 전날보다 20.39% 급등한... 이밖에 5G 관련주를 기초자산으로 하는 '신한 FnGuide 5G 테마주 상장지수증권(ETN)'은 9.13% 뛰어올랐다. 앞서 미국...
81,코로나19 국내 확산에 손세정제 관련주 강세,［메디컬투데이 박수현 기자］ 코로나19 확산에 대구와 청도가 감염병 특별관리지역으로 지정됨에 따라 손 소독제 관련 기업들의 주가가 강세다. 21일 오전 9시 41분 현재 MH에탄올은 전 거래일 대비 29.70%(2450) 오른...
82,[특징주] 코로나19 여파 개학 연기에 온라인 교육 관련주 강세,신종 코로나바이러스 감염증(코로나19) 확산으로 대구 지역 학교의 개학이 연기된 가운데 온라인 교육업체 관련 기업의 주가가 급등하고 있다. 21일 오전 9시 53분 현재 아이스크림에듀는 전일 대비 2540원(26.71%) 오른...
83,글로벌 증시 '4차 산업혁명株' 독주시대,신종 코로나바이러스 감염증(코로나19) 충격에서 회복 중인 증시에 반도체와 전기자동차 관련주 쏠림 현상이 심화하고 있다. 이들 종목을 앞세운 4차 산업혁명 관련주가 독주하면서 시가총액 상위권의 판도를...
84,[코스닥 마감]7개월만에 690선 회복…BTS 관련주 ‘강세’,개별 종목을 보면 방탄소년단(BTS) 관련주가 돋보였다. 방탄소년단 컴백에 대한 기대감으로 소속사 빅히트엔터테인먼트와 손잡고 방탄소년단의 세계관을 기반으로 한 드라마를 제작할 예정인 초록뱀(047820)이...
85,애플도 코로나19 '쇼크'…LG이노텍 등 관련주 4~7% '급락',18일 국내 증시에서 애플 관련주들이 약세을 보였다. 신종 코로나바이러스 감염증(코로나19) 여파로 애플이 올 1~3분기 매출 목표를 달성하지 못할 것이라고 밝혀서다. 이날 LG이노텍 주가는 전날보다 7000원(4.50...
86,[5스타 오후 장 투자전략] 원전 관련주 강세…투자 전략은?,"◇ 오늘장 특징업종 - 아랍에미리트, 국내 첫 수출 원전 ‘바라카 1호’ 운영 허가 승인 (에너토크·보성파워텍·우리기술 등 강세) - 코로나19, 31번째 확진자 발생 (마스크·진단기기 관련주 반등) ◇ 오후장 투자전략..."
